id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10959672,"Sunny, spacious South Austin home",56845619,Aimee,,78745,30.19434,-97.82096,Entire home/apt,120,2,19,2019-01-01,0.30,2,0,0,
10960256,Swanky Townhouse for SXSW!,7342564,Jana,,78704,30.24179,-97.78125,Entire home/apt,250,1,1,2016-03-22,0.01,1,0,0,
10970106,Cozy Eastside House Near Trail,1821922,Nicole,,78702,30.25152,-97.71533,Entire home/apt,554,5,11,2017-03-17,0.16,1,0,0,
10984471,Comfortable East Austin house close to downtown,56983132,Greg,,78702,30.25337,-97.71701,Entire home/apt,89,2,5,2016-08-11,0.08,1,0,0,
10985692,Soco Living!  SXSW,56896716,Ty,,78704,30.25748,-97.74696,Entire home/apt,375,2,4,2016-04-11,0.06,1,0,0,
10987590,Modern Home in East Austin,27665204,Eric,,78702,30.27783,-97.70669,Entire home/apt,195,3,3,2019-03-15,0.08,1,0,0,
10993131,Modern One Bedroom Downtown Austin,588319,Kevin,,78703,30.26891,-97.75415,Entire home/apt,325,3,0,,,1,0,0,
10995390,The Rad Pad,48200260,Chelsea,,78741,30.2283,-97.7254,Entire home/apt,350,1,1,2016-03-23,0.01,1,0,0,
10995584,Downtown One Bedroom,28425308,Carly,,78704,30.25518,-97.74693,Entire home/apt,250,1,0,,,1,0,0,
10996085,Modern Condo in Central Austin,34611824,Shannon,,78702,30.2785,-97.71993,Entire home/apt,200,2,0,,,2,0,0,
11008164,Charming Cottage near UT,37837680,Joan,,78705,30.29696,-97.74653,Entire home/apt,292,2,45,2021-10-04,0.81,1,309,14,
11014587,Private Bedroom/Bath,57156016,Olivia,,78741,30.23922,-97.714,Private room,200,1,0,,,1,363,0,
11020832,"Comfy 2bed/2bth, perfect for SXSW",4183558,Bryant,,78704,30.25413,-97.7466,Entire home/apt,599,3,1,2016-03-15,0.01,1,0,0,
11022094,"Bed, Bath & Kitchenette - Dogs OK - Month of March",57194944,Kelly,,78758,30.36862,-97.70666,Private room,81,30,0,,,1,90,0,
11034674,"Minutes to Downtown, Near Lakes Austin and Travis!",3584580,Katherine,,78730,30.37484,-97.84352,Entire home/apt,306,3,2,2017-06-25,0.04,3,109,0,
11047093,Large 1 Bedroom apt Central Austin,3600282,Joel,,78701,30.28069,-97.74547,Entire home/apt,94,2,11,2017-04-26,0.17,1,0,0,
11051606,Charming 4/2 house in Soco Austin,6415315,Pam,,78704,30.24633,-97.74611,Entire home/apt,215,30,102,2019-11-11,1.57,2,0,0,
11061484,"Quadrangle Condominium, Unit 12",57411360,Lauri,,78751,30.30692,-97.72167,Entire home/apt,150,175,5,2016-10-10,0.07,1,0,0,
11067353,CO|HAB -Co-living for the Wild Ones,57446340,Corey,,78701,30.26735,-97.73984,Shared room,400,1,0,,,1,0,0,
11069420,"Airy, Light-filled Guest House",57460628,Monica,,78703,30.28117,-97.76324,Entire home/apt,189,2,146,2021-10-12,2.23,1,64,5,
11087992,Luxury Garden Home,4947634,Matt,,78746,30.32606,-97.80995,Entire home/apt,1000,3,0,,,1,0,0,
11088058,"Cozy, Clean, Smoke Friendly",16759740,JohnWayne,,78753,30.40545,-97.64817,Private room,100,1,0,,,2,335,0,
11098003,Downtown Luxury Apt for SXSW,9373334,Hannah,,78703,30.27257,-97.75913,Entire home/apt,575,1,1,2016-03-15,0.01,1,0,0,
11099975,SXSW: Charming 2/1 near North Loop,5429173,Olivia,,78751,30.31402,-97.71204,Entire home/apt,150,1,1,2017-03-16,0.02,1,0,0,
11101584,Trendy Travis Heights Oasis Up On The Hill,4450438,Jt,,78704,30.24184,-97.74136,Entire home/apt,143,3,64,2021-10-11,0.95,1,1,4,
11102000,Private Lakeway Home Atop a Hill,57656956,Jung,,78734,30.35035,-97.96007,Entire home/apt,170,28,12,2016-08-01,0.18,1,0,0,
11103461,Zilker Casita-Clean & Bright Studio Apt.,36451568,Peter,,78704,30.25383,-97.77025,Entire home/apt,112,3,86,2021-10-11,1.43,1,103,31,
11103729,! SXSW BIG 1920'S HOUSE !,11965574,Joy,,78751,30.30986,-97.73173,Entire home/apt,420,3,0,,,1,0,0,
11104114,Large One bedroom Appartment,57674114,Brad,,78745,30.18894,-97.77318,Private room,150,1,0,,,1,0,0,
11112402,Enjoy Austin attractions from Guesthouse in South central Austin,4979807,Liz,,78745,30.22128,-97.81356,Entire home/apt,131,2,159,2021-10-11,3.79,1,329,36,
11112808,Austin Tree House,57729844,Meghan,,78704,30.24304,-97.77855,Entire home/apt,281,1,0,,,1,0,0,
11116656,"Prvt Level Home, Apt Style, Views",6365929,Bernard,,78731,30.34435,-97.78328,Entire home/apt,500,1,0,,,1,0,0,
11119466,"Sparkling clean, lovely home in downtown Austin!",57171134,Kelley,,78704,30.24568,-97.76303,Entire home/apt,185,1,203,2021-09-07,3.50,1,0,21,
11124080,"Beautiful, private condo sleeps 6-8",57799887,Chris,,78704,30.23193,-97.78279,Entire home/apt,1499,4,0,,,1,365,0,
11133965,Single Professional Extended Room Rental,27843311,Mike,,78748,30.17479,-97.82189,Private room,22,31,4,2020-06-04,0.07,5,256,0,
11135685,Huge Room near DT-Private Entrance,19914010,Shannon,,78723,30.31738,-97.69679,Private room,65,1,1,2016-03-22,0.01,1,0,0,
11138951,Barton Springs Greenbelt Art Space,57885304,Alden & Barbara,,78746,30.26286,-97.78059,Entire home/apt,444,2,1,2018-03-16,0.02,1,0,0,
11141629,"Studio Downtown, West Campus",57903036,Bianca,,78705,30.29112,-97.74796,Entire home/apt,130,7,3,2017-07-15,0.04,1,0,0,
11143671,5mins From 6th Street,46979459,J. Michael,,78741,30.23136,-97.73111,Private room,200,1,99,2018-08-07,2.23,3,5,0,
11143943,Spacious Bungalow Minutes from Downtown,13841299,Tania,,78703,30.30344,-97.75557,Entire home/apt,185,2,2,2017-05-28,0.03,1,0,0,
11144632,2/2 Condo 2.5mi to Downtown - Great for ACL & F1!,2325690,Ryan,,78741,30.23191,-97.7339,Entire home/apt,129,2,28,2019-07-07,0.77,1,0,0,
11144738,"Let Love Inn at the East Side Lodge, Austin",1794383,Elizabeth,,78702,30.26141,-97.7294,Entire home/apt,340,2,216,2021-09-25,3.36,1,131,38,
11144966,Hyde Park 1 BR Apartment,50246570,John,,78751,30.302,-97.7333,Entire home/apt,200,1,0,,,1,0,0,
11145002,Private Room in Austin,29063263,Elle,,78705,30.29609,-97.74508,Private room,60,1,0,,,2,0,0,
11145027,Convenient SXSW Apartment,29063263,Elle,,78705,30.29786,-97.74541,Entire home/apt,329,5,0,,,2,0,0,
11146767,PerfectTownhome for SXSW near SoCo,16931790,Ashley,,78704,30.22767,-97.75721,Private room,100,1,1,2016-03-23,0.01,1,0,0,
11147279,"Luxury Apt, Great Location for SXSW",16425543,Anna,,78756,30.31577,-97.73715,Entire home/apt,249,7,1,2016-03-22,0.01,1,0,0,
11147979,New 1/1 Condo Near Downtown,29918941,John,,78704,30.23899,-97.76656,Entire home/apt,300,1,1,2016-03-15,0.01,1,0,0,
11161303,"Clean, Quiet Room - Free Wifi, Guest Parking!",51809476,Dao,,78756,30.32273,-97.72972,Private room,29,28,6,2016-04-26,0.09,9,0,0,
11162065,Apartment 5 minutes from downtown!,50331577,Amanda,,78741,30.22307,-97.72608,Entire home/apt,94,3,3,2016-04-11,0.04,1,0,0,
11163059,Lovely Room Near UT/DT/Mueller,1195175,Elizabeth,,78722,30.29849,-97.71152,Private room,69,1,1,2016-03-21,0.01,1,0,0,
11167048,Nicely furnished Apt 10 min from DT,58095186,Shea,,78741,30.22644,-97.72202,Entire home/apt,600,4,0,,,1,361,0,
11168033,SXSW - Perfect Location,58104709,Brian,,78703,30.27895,-97.77077,Entire home/apt,999,1,0,,,1,0,0,
11177374,Modern Zen Oasis - East side home,11152728,Jon,,78702,30.27766,-97.70649,Entire home/apt,1500,2,1,2017-03-12,0.02,3,0,0,
11177690,SXSW Room! 10 mins from Downtown!,58171526,Madison,,78752,30.32897,-97.69375,Private room,200,3,0,,,1,0,0,
11181782,1 Bedroom Apartment on South First,58199807,Jeff,,78704,30.23148,-97.7646,Entire home/apt,100,1,3,2016-03-22,0.04,1,0,0,
11182248,Just listed SXSW Resort Villa,58202283,Melissa,,78746,30.30112,-97.79658,Entire home/apt,1495,4,0,,,1,0,0,
11183402,Modern Townhome in Bouldin Creek,13836575,Bryan,,78704,30.24539,-97.76507,Entire home/apt,1286,5,0,,,1,0,0,
11184708,Walk to Town Lake! - Clarksville Gem in Downtown,791308,Tk,,78703,30.27433,-97.75993,Entire home/apt,213,13,61,2021-09-30,1.14,1,163,8,
11186203,"2 bdrm bungalow, 5 min Uber to dt",58230241,Kasi,,78704,30.25946,-97.75486,Entire home/apt,500,1,0,,,1,0,0,
11200939,1 Room for SXSW,1603324,Phil,,78703,30.26843,-97.75518,Private room,250,1,1,2016-03-17,0.01,1,0,0,
11205623,Downtown ATX Luxury & Privacy,58350294,Jill,,78703,30.26978,-97.7543,Entire home/apt,825,3,0,,,1,0,0,
11205990,Luxury Apartment - Right In Town!,32592406,Mark,,78741,30.24505,-97.73169,Entire home/apt,95,2,3,2016-10-02,0.04,1,0,0,
11207672,Central Austin Luxury Cottage - Close to Downtown!,58365413,Ed,,78705,30.29676,-97.74368,Entire home/apt,595,30,41,2020-03-08,0.67,1,11,0,
11209831,Downtown West 6th,11894491,Genny,,78703,30.27961,-97.76605,Entire home/apt,250,3,0,,,1,0,0,
11218939,2nd Dist-Perfect SXSW Apt w/parking,26389845,Felipe,,78701,30.26535,-97.74532,Entire home/apt,150,1,1,2016-02-28,0.01,1,0,0,
11220453,Mid-Century Modern Home,26683428,Riley & Tony,,78746,30.29367,-97.80909,Entire home/apt,399,3,12,2021-09-06,0.22,1,0,1,
11220779,Mid-Century Modern Comfort-S. Aus10,58451875,Lois,,78748,30.17834,-97.8182,Private room,75,1,82,2021-10-10,1.34,1,0,3,
11222327,Private Austin room close to SXSW,58474262,Katherine,,78751,30.30407,-97.73316,Private room,130,1,0,,,1,0,0,
11222426,SXSW Austin TX Campus Downtown SAFE,58475050,Carrie,,78705,30.29545,-97.74269,Entire home/apt,140,3,1,2016-03-22,0.01,1,0,0,
11223036,South Lamar Location Ideal for SXSW,58479162,Emily,,78704,30.23939,-97.7864,Entire home/apt,275,1,0,,,1,0,0,
11223098,Reviewed Host: Best SXSW Location,956485,Dee,,78703,30.29006,-97.77168,Private room,100,1,1,2016-03-15,0.01,1,0,0,
11226054,Studio Zentabulous (78704) (Awesome ACL Location!),20004520,Astra,,78704,30.23421,-97.79018,Entire home/apt,120,3,0,,,1,0,0,
11226163,"Austin--5 mins downtown, greenbelt",636807,Caroline,,78746,30.2573,-97.79118,Entire home/apt,250,1,0,,,1,0,0,
11228977,Stay near South Congress for SXSW,1704374,Matt,,78704,30.23738,-97.74778,Entire home/apt,350,2,1,2016-03-15,0.01,2,0,0,
11229234,6BR/4BA House 5 min from Downtown!,58529995,Candace,,78703,30.29624,-97.76677,Entire home/apt,1375,2,7,2021-09-05,0.10,2,175,6,
11236502,MIN 28 days Austin Parking Home Office Kitchen rm1,49009585,Roopa,,78717,30.48198,-97.78982,Private room,31,30,95,2021-05-06,1.60,8,317,1,
11237048,Cherrywood Bungalow,58589359,Chris,,78722,30.29181,-97.7104,Entire home/apt,145,2,42,2021-10-11,0.96,1,28,3,
11239535,2/2 Condo Close to the Action! Perfect for SWSWers,5831098,Ravi,,78702,30.26863,-97.73095,Entire home/apt,150,1,0,,,1,0,0,
11242704,Old Austin Artist Bunglalow Home,28574528,Lisa,,78704,30.24521,-97.74165,Entire home/apt,160,2,17,2017-10-16,0.25,2,0,0,
11244040,"Close to downtown, but nice & quiet",58648378,Amber,,78741,30.23014,-97.71763,Private room,100,1,12,2018-05-20,0.19,1,0,0,
11255530,SXSW: Fun West/Central Austin Home,2712170,Jake,,78703,30.29496,-97.76843,Entire home/apt,750,2,1,2017-03-17,0.02,1,0,0,
11256270,Room for two or three next to downtown,58739366,Jennifer,,78741,30.23629,-97.73576,Private room,170,2,1,2016-03-19,0.01,1,0,0,
11259653,Townhouse in North Central,29602356,Will,,78758,30.37032,-97.69698,Private room,25,1,0,,,1,0,0,
11259781,Quiet Room in Central Austin,34611824,Shannon,,78702,30.27866,-97.71999,Private room,200,1,1,2016-03-17,0.01,2,0,0,
11260474,Private Condominium,15897554,Eugenia,,78705,30.29125,-97.74544,Private room,89,1,2,2016-03-23,0.03,1,0,0,
11260824,1-bedroom apartment for SXSW,58776805,Ariana,,78756,30.31545,-97.73726,Entire home/apt,275,1,0,,,1,0,0,
11262298,78704 Zilker Studio,58095597,Daniele,,78704,30.26078,-97.77426,Entire home/apt,125,3,0,,,1,0,0,
11274398,"Country cottage, GREAT location!",58872156,Cindy & James,,78745,30.2239,-97.8127,Entire home/apt,120,2,11,2016-05-08,0.16,1,0,0,
11274406,East/central ATX SXSW retreat,58871402,Michelle,,78702,30.26918,-97.71729,Entire home/apt,150,1,2,2017-03-14,0.03,1,0,0,
11291196,2/2 Bright Apt. 5 Min from Downtown,5210072,Lara,,78703,30.2879,-97.77265,Entire home/apt,350,3,1,2016-03-17,0.01,1,0,0,
11292516,SXSW--1 Bedroom Hyde Park Apt,59004821,Leslie,,78751,30.30209,-97.73526,Entire home/apt,250,3,0,,,1,0,0,
11294317,"Cozy, Private Apartment",34924363,Whitney,,78741,30.23261,-97.73746,Entire home/apt,250,2,6,2016-08-29,0.09,1,0,0,
11298101,Kick butt room in a stellar house!,44946029,Kara,,78752,30.33687,-97.6979,Private room,50,1,1,2016-03-20,0.01,1,0,0,
11298538,Apartment  with Pool,10761465,Megan,,78751,30.31142,-97.73104,Entire home/apt,70,2,2,2016-07-25,0.03,1,0,0,
11298869,SXSW Luxury Apartment 5 min from DT,52746810,Yash,,78705,30.29307,-97.72182,Entire home/apt,800,4,0,,,1,0,0,
11302252,Middle of DT/ 2blks to 6th & conv,43301105,Willie,,78701,30.26633,-97.7431,Entire home/apt,850,1,4,2017-03-16,0.06,1,0,0,
11303550,"Charming Hyde Park bungalow, minutes from downtown",59086855,Elise,,78705,30.2958,-97.72921,Entire home/apt,80,2,7,2018-06-14,0.16,1,0,0,
11303741,Luxury accomodation in Westlake,59089695,Christi,,78746,30.31102,-97.78918,Entire home/apt,1500,1,0,,,1,0,0,
11306510,Condo on S Congress,59111874,Mike,,78745,30.19921,-97.77768,Entire home/apt,55,2,35,2019-03-30,0.52,1,0,0,
11318454,Cozy Eastside Cottage Near Downtown,413922,Christa,,78702,30.26237,-97.71685,Entire home/apt,200,2,1,2016-03-21,0.01,1,0,0,
11323660,SXSW  Sweet Spot 1-6 people,2308662,Jean-Pierre,,78704,30.25586,-97.78097,Entire home/apt,471,2,17,2021-08-09,0.27,1,362,2,
11324822,"3 bd/3ba, SXSW/ Spring Break Escape",59245152,Tara,,78723,30.29352,-97.70431,Entire home/apt,1000,3,0,,,1,0,0,
11325012,Charming Home w/ New Studio in South Austin,10368010,Russell And Alli,,78704,30.23391,-97.76851,Entire home/apt,92,2,29,2018-01-28,0.55,1,0,0,
11325599,5★ Restored Vintage Airstream- a hip retreat!,1833254,Leyla,,78723,30.28518,-97.69635,Entire home/apt,73,1,288,2021-10-09,12.58,2,169,76,
11330408,The SoCo Airstream is so fun! #23  with free bikes,23072158,Denise,,78704,30.22941,-97.74526,Entire home/apt,85,2,249,2021-10-04,4.50,3,256,41,
11337722,Private Room in NW Austin,45235446,Andrew,,78750,30.43354,-97.77293,Private room,42,1,22,2020-02-17,0.32,1,0,0,
11339298,SXSW 2BDR AVAILABLE 4 MILES FROM DT,59349541,Ryan,,78704,30.23466,-97.79001,Entire home/apt,275,3,0,,,1,361,0,
11341347,1 BR Hyde Park condo,59365734,Jeremy,,78751,30.30665,-97.72933,Entire home/apt,85,1,0,,,1,0,0,
11341479,** SXSW home in East Austin - Walk Everywhere *,31367208,Teresa,,78702,30.2585,-97.71499,Entire home/apt,1600,1,2,2017-03-15,0.03,1,0,0,
11351108,Beautiful Solar Powered Lake House,47862731,Marga,,78723,30.31189,-97.67313,Entire home/apt,999,2,83,2019-07-07,1.38,2,0,0,
11352087,Comfy Room at Artistic North Austin Home,59452947,Gabriel,,78728,30.45951,-97.68227,Private room,27,1,12,2018-12-25,0.19,1,0,0,
11357971,SXSW ATX condo/1 mi from DT,23015320,Alex,,78704,30.25284,-97.77471,Entire home/apt,179,2,1,2016-10-09,0.02,1,0,0,
11360943,Artist loft studio,17436788,Bay,,78734,30.41977,-97.92397,Entire home/apt,130,2,185,2021-10-04,3.16,1,67,34,
11362264,"Spacious, Quiet Studio for two",15403953,Ankita,,78705,30.29008,-97.75042,Entire home/apt,60,1,3,2016-02-28,0.04,1,0,0,
11369999,Experience Austin Glamping! -#MotelCamper,44887644,Chris,,78751,30.31286,-97.71364,Entire home/apt,88,1,184,2017-10-02,3.42,4,0,0,
11373188,"Downtown Private Pool: Walk to Rainey, 6th, & Lake",5854631,Sam,,78702,30.25481,-97.73519,Entire home/apt,119,5,9,2021-01-03,0.21,1,0,1,
11374424,Charming Apartment near UT - A,2559011,Terry,,78705,30.29698,-97.73114,Entire home/apt,50,28,20,2021-08-22,0.48,2,269,4,
11377313,Private room in cozy duplex,59646051,Judy,,78759,30.42519,-97.76488,Private room,75,1,1,2016-03-17,0.01,1,0,0,
11378134,Quaint Garage Apt- 1.5 mi fm 6th St,39283850,Eva,,78705,30.28659,-97.74742,Entire home/apt,225,1,1,2016-03-16,0.01,1,0,0,
11380001,"Upgraded, Quiet, Sunny & Spacious",59503394,Amy,,78726,30.40404,-97.85323,Private room,59,1,8,2018-06-17,0.12,1,0,0,
11395632,UT Campus Apartment for SXSW,30294505,David,,78705,30.28592,-97.74594,Entire home/apt,500,1,1,2016-03-23,0.01,1,0,0,
11398275,3BR Bungalow close to everything!,45762758,Karenin,,78702,30.26137,-97.73491,Entire home/apt,285,3,106,2021-10-10,1.59,1,234,3,
11400538,West 6th street!! Great festival/events location.,59839524,Suzanne,,78703,30.27382,-97.76301,Entire home/apt,91,2,155,2021-09-19,5.13,1,1,25,
11409366,3/2 Home on Mueller Trail,7835438,Marly,,78723,30.30046,-97.70865,Entire home/apt,429,2,0,,,1,0,0,
11409492,The Willow,28790288,Benjamin,,78758,30.38159,-97.70666,Entire home/apt,489,4,0,,,1,0,0,
11410715,Urban Loft DOWNTOWN!,969988,Neal,,78701,30.26719,-97.73996,Entire home/apt,97,1,32,2020-11-15,0.73,1,0,1,
11412040,Two Stories- Flexible Host- Perfect for SXSW!,21083462,Kate,,78705,30.29255,-97.72612,Entire home/apt,50,3,5,2016-10-10,0.07,1,0,0,
11412838,Nice SoCo dive,59921010,Rahim,,78704,30.22471,-97.75564,Entire home/apt,225,1,6,2017-03-19,0.10,1,0,0,
11413937,Cozy+Sunny Hyde Park Apt w/Parking,59923338,Parker,,78705,30.30051,-97.73425,Entire home/apt,199,1,3,2016-04-10,0.04,1,0,0,
11414461,Private Master Bedroom / Bathroom,11725098,Colin,,78745,30.20481,-97.76407,Private room,81,1,4,2019-10-15,0.17,1,0,0,
11415697,House perfect for SXSW'ers!,24269490,Jeremy,,78744,30.20435,-97.69894,Private room,100,1,1,2016-03-12,0.01,1,0,0,
11417129,1BR/1BA Walking Distance to DT,59950268,Krista,,78741,30.24309,-97.73389,Entire home/apt,65,2,68,2020-12-14,1.83,1,0,2,
11417837,SXSW condo in heart of Austin!!,2427880,Geoffrey,,78704,30.25401,-97.76092,Entire home/apt,679,3,0,,,1,361,0,
11419100,Fun SXSW Apartment! -  4 mi from DT,44118034,Taylor,,78741,30.23671,-97.7199,Entire home/apt,400,1,0,,,1,0,0,
11419443,2 private rooms great for SXSW,21336770,Anna,,78745,30.19565,-97.8174,Private room,95,3,0,,,1,0,0,
11421176,New room. Turquoise calm colors.,33400549,Michael,,78748,30.17206,-97.80949,Private room,30,2,19,2017-11-30,0.31,1,0,0,
11422242,"Peaceful, Natural, Family Home",55682742,Chris,,78744,30.19879,-97.69871,Entire home/apt,350,2,10,2017-10-22,0.18,1,0,0,
11422368,"Small, clean, and really simple!",22781129,Yanlong,,78705,30.28734,-97.74727,Entire home/apt,180,5,1,2016-03-17,0.01,1,0,0,
11422502,Great Apartment Ideal Location,11739563,Barrett,,78703,30.27802,-97.76031,Entire home/apt,380,2,0,,,1,0,0,
11422671,Private Room in North Campus House,59999983,Majd,,78705,30.29592,-97.73874,Private room,125,1,0,,,1,0,0,
11422986,"Cozy, quiet, and close to downtown & the domain",34049870,Jacqueline,,78731,30.3469,-97.75282,Entire home/apt,95,30,46,2021-07-31,0.69,2,326,1,
11424382,Gorilla House,60013204,Patrick,,78703,30.29946,-97.75969,Entire home/apt,296,2,170,2021-10-11,3.95,1,298,47,
11431211,"Secluded Riverside Estate, Pool",15300240,Landon,,78738,30.29199,-98.04155,Entire home/apt,1500,1,0,,,1,0,0,
11432108,SXSW Beautiful East Austin Bungalow,60062523,Katherine,,78722,30.29053,-97.71691,Entire home/apt,400,3,0,,,1,0,0,
11434645,Private Room with a Shared Bath,11334028,Janie,,78745,30.20933,-97.76667,Private room,40,1,8,2017-03-26,0.15,2,0,0,
11435715,Modern/Private 1B/1B (Brentwood),29899144,Jaime,,78756,30.32153,-97.73686,Entire home/apt,80,1,0,,,1,0,0,
11438029,Fantastic house minutes from SoCo,60104605,Mesgana,,78741,30.22513,-97.74,Entire home/apt,800,1,0,,,1,0,0,
11438207,Huge office/loft w/ 2 bath Downtown,2574049,Joe,,78701,30.27019,-97.74872,Entire home/apt,1950,1,0,,,1,0,0,
11439003,Cozy Austin Cottage,60112823,Alice,,78751,30.31443,-97.70921,Entire home/apt,275,2,146,2021-10-03,2.15,2,84,4,
11440511,Your All Access Pass to Austin,1491322,Laura & David,,78741,30.22184,-97.69211,Entire home/apt,150,30,6,2021-10-01,0.09,1,334,2,
11440816,"Super cute condo, GREAT location, walk/bikeable",60124073,Laura,,78756,30.3275,-97.73255,Entire home/apt,65,30,3,2021-05-26,0.40,1,166,3,
11442375,Downtown Austin - Tiny Tasteful 3,32535697,Chet,,78703,30.27438,-97.75658,Entire home/apt,143,2,300,2021-09-26,5.53,7,68,29,
11445450,Work-From-Home Condo near Oracle w/Pool & Bikes,2315843,John,,78741,30.24446,-97.72382,Entire home/apt,416,30,173,2021-08-28,2.83,1,32,2,
11452028,SXSW 1 Bedroom Apt near Downtown,60211981,Daniel,,78704,30.25339,-97.74859,Entire home/apt,1300,1,0,,,1,0,0,
11455437,City home! Modern/large/3 miles to Downtown ATX!,110956973,Teri,,78723,30.30191,-97.70143,Entire home/apt,291,2,5,2019-11-30,0.09,1,0,0,
11458508,Private Bedroom Btwn Downtown & UT,60257763,Michelle,,78701,30.28221,-97.74597,Private room,100,1,0,,,1,0,0,
11458582,Master Bedroom in the heart of AtX,31720074,Chin,,78704,30.25965,-97.74651,Private room,200,1,3,2016-04-11,0.04,1,0,0,
11459171,cute and spacious condo on SoCo,44362649,Tiffany,,78745,30.20107,-97.77569,Entire home/apt,200,3,3,2016-04-25,0.05,1,0,0,
11459538,S. Austin Luxury apt w/private yard,60265516,Teresa,,78744,30.17739,-97.77735,Entire home/apt,160,1,0,,,1,0,0,
11463374,Bouldin Creek 3/2 Ideal Location,60299579,Katie,,78704,30.25638,-97.75708,Entire home/apt,1500,2,0,,,1,0,0,
11469522,Charming Arts & Crafts home - SOLA,9128538,Marguerete,,78704,30.24646,-97.77875,Entire home/apt,170,2,79,2021-10-04,1.23,1,103,20,
11473086,Sunny room in East Side bungalow- Walk to E. 6th!,5993036,Avery,,78702,30.26608,-97.7245,Private room,68,3,27,2020-03-01,0.40,1,0,0,
11474166,"Kinney Loft -Full Kitchen - HUGE, COMFY & QUIET",17454664,Lauri,,78704,30.25673,-97.76478,Entire home/apt,280,1,77,2021-09-20,3.25,1,345,12,
11475165,Large Venue 15 min from SXSW,28076452,Jeremy,,78756,30.32408,-97.72785,Entire home/apt,3000,1,0,,,1,0,0,
11478219,SXSW rental--roomy apartment,60402827,Wayne,,78741,30.23307,-97.73244,Private room,150,9,0,,,1,365,0,
11479813,Gaze at Wild Natural Views at a Cliffside Downtown Penthouse,16243944,Lisa,,78704,30.26136,-97.76852,Entire home/apt,4000,3,3,2019-04-14,0.05,3,361,0,
11480675,Waller Bungalow,9368547,Nick,,78702,30.25507,-97.73347,Entire home/apt,350,1,1,2016-03-16,0.01,1,0,0,
11492087,Zen One Bedroom Balcony Pond View,6164267,Sasha,,78741,30.22683,-97.72035,Private room,100,1,1,2016-03-16,0.01,1,0,0,
11492549,Highland Escape,60511323,Christopher,,78731,30.34353,-97.76172,Entire home/apt,310,3,0,,,1,0,0,
11493326,Light-Filled Home in Austin,31148752,TurnKey,,78746,30.28792,-97.80409,Entire home/apt,329,2,4,2016-10-24,0.06,1,0,0,
11493357,"Bright, Comfy, and Convenient",6601642,Lisa,,78741,30.23377,-97.73087,Entire home/apt,250,1,0,,,1,0,0,
11493555,Two Bedroom Apt. available for SXSW,60517754,Thomas,,78722,30.29606,-97.71556,Entire home/apt,150,1,2,2016-03-23,0.03,1,0,0,
11495365,South 1st Condo,60532572,Christopher,,78704,30.25681,-97.75332,Entire home/apt,199,1,0,,,1,0,0,
11505260,W Austin long-term apt - social distancing assured,9268885,Julie And Tony,,78734,30.38104,-97.92377,Entire home/apt,149,7,61,2021-07-23,1.94,1,154,9,
11509185,Architect Designed Home |Central,60639530,Rindi,,78705,30.29558,-97.73924,Entire home/apt,1200,4,0,,,1,0,0,
11510915,"Austin Abode, Minutes to Downtown!",60653256,Lisa,,78741,30.22952,-97.71839,Private room,45,1,15,2016-06-25,0.22,1,0,0,
11513518,Private one bedroom apartment in the heart of SoCo,5216397,Kelly,,78745,30.19922,-97.77331,Entire home/apt,68,2,13,2019-11-03,0.20,1,0,0,
11519361,"Central location, great food in the",34442751,Alice,,78751,30.32471,-97.72696,Entire home/apt,83,1,4,2016-04-18,0.06,1,0,0,
11525270,Adorable Large Austin Home for SXSW,57528373,Cristina,,78723,30.31739,-97.69071,Entire home/apt,350,1,0,,,1,0,0,
11525286,Idyllic house by the greenbelt,59895465,Siddharth,,78759,30.42228,-97.79347,Private room,150,2,0,,,1,0,0,
11526089,1915 Historic Clarksville Cottage,60775200,George,,78703,30.27754,-97.75844,Entire home/apt,195,1,5,2016-03-23,0.07,1,0,0,
11526499,South Austin Home Bedroom 1,60778342,Samantha,,78748,30.17776,-97.78742,Private room,66,1,268,2021-09-27,6.85,1,39,27,
11530645,South Congress Bamboo Garden House,59894416,James,,78704,30.23639,-97.75047,Entire home/apt,141,2,292,2021-09-27,4.63,2,3,77,
11530758,Homie Hangout,60814153,John,,78756,30.31521,-97.74424,Entire home/apt,220,2,0,,,1,0,0,
11530802,Clean Nice Bedroom East Austin,46218652,Alan Battle,,78741,30.24019,-97.71739,Private room,65,1,4,2016-03-13,0.06,1,0,0,
11531248,Hyde Park sassifrass,18988973,Colleen,,78751,30.31114,-97.7178,Private room,65,2,6,2017-03-18,0.09,1,0,0,
11533715,Artisan's Airy and Cozy Home,12033483,Tess,,78704,30.24762,-97.77981,Entire home/apt,250,4,2,2016-04-05,0.03,1,0,0,
11534656,East Austin Studio,60848269,Emily,,78722,30.28509,-97.71412,Entire home/apt,200,1,0,,,1,0,0,
11545503,Hillary's Hacienda,31814673,Eric,,78703,30.26898,-97.75667,Private room,58,1,1,2016-03-21,0.01,1,0,0,
11547181,Cozy North Central Austin Music Pad,39982620,Stephen,,78757,30.33838,-97.71947,Entire home/apt,100,1,0,,,1,0,0,
