id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18007223,Room next to San Telmo,123782725,Santiago,,Constitucion,-34.6229,-58.38871,Private room,995,30,4,2017-09-25,0.08,1,88,0,
18008306,Comfortable apartment near the obelisco,793104,Pablo,,Monserrat,-34.61667,-58.37958,Entire home/apt,1987,1,84,2019-08-14,1.56,2,0,0,
18014101,DEPARTAMENTO EN PALERMO  EXCELENTE UBICACION,14766622,Hernando,,Palermo,-34.58586,-58.43806,Entire home/apt,3975,10,0,,,2,0,0,
18014402,Departamento de artista- Hab.  con baño privado-,32281960,Norma Isabel,,Palermo,-34.57977,-58.41551,Private room,2487,1,3,2018-12-29,0.08,1,179,0,
18016256,Beautiful Apartment in Palermo Soho,37492551,Pablo,,Palermo,-34.58668,-58.42711,Entire home/apt,4969,14,1,2017-08-11,0.02,4,177,0,
18018361,Beautiful Queen Room  in Quiet Urban Oasis,66033824,Ana & Emilio,,Agronomia,-34.59534,-58.48396,Private room,1501,1,15,2019-12-24,0.28,4,364,0,
18023353,Hermoso Depto en pleno centro de Buenos Aires!!!,123947553,Fernando,,Retiro,-34.59739,-58.3788,Entire home/apt,1391,28,31,2018-09-18,0.57,2,363,0,
18023854,Moderno Estudio a Estrenar en Palermo Soho,123953865,Ani Y Adro,,Palermo,-34.59054,-58.41922,Entire home/apt,1099,2,94,2021-02-20,1.73,1,15,5,
18032649,Apartment with private bedroom in Recoleta,124032874,Jisiele,,San Nicolas,-34.59975,-58.38311,Private room,2487,15,8,2017-05-14,0.15,1,300,0,
18033326,Apartamento en el corazon de Palermo Hollywood,53743998,Consuelo,,Colegiales,-34.57901,-58.44145,Entire home/apt,3466,7,20,2019-01-05,0.47,4,279,1,
18034517,Modern apartment & great location,518229,Ximena,,Palermo,-34.57543,-58.42159,Entire home/apt,4477,100,7,2017-04-25,0.13,1,177,0,
18038452,FEEL LIKE HOME !,21417712,Aude,,Villa Crespo,-34.59316,-58.43351,Entire home/apt,19400,7,1,2017-06-02,0.02,4,290,0,
18038900,"Charming Apt. , Bedroom Suite",47687005,Kristin,,Recoleta,-34.58476,-58.40376,Private room,3482,2,13,2017-08-23,0.24,2,178,0,
18050189,Super luminous hideaway in quiet urban oasis,66033824,Ana & Emilio,,Agronomia,-34.59621,-58.48326,Private room,1501,1,32,2019-07-31,0.58,4,364,0,
18053393,Apartamento en Recoleta para 2 personas con Balcon,55553719,For Rent Argentina,,Recoleta,-34.59013,-58.40318,Entire home/apt,4372,1,3,2019-11-24,0.06,110,339,0,
18060679,Loft Industrial Parque Patricios,26502105,Matias,,Parque Patricios,-34.63514,-58.39251,Entire home/apt,3482,15,0,,,2,83,0,
18066177,Apartment in PALERMO CHICO for rent,124368891,Nicolas,,Palermo,-34.58104,-58.40815,Private room,3500,3,8,2018-09-13,0.15,1,363,0,
18069449,Apartamento Studio con Balcon en Palermo para 2.,55553719,For Rent Argentina,,Palermo,-34.58769,-58.41821,Entire home/apt,5962,7,0,,,110,298,0,
18070284,"Recoleta, confortable apartamento 3 habitaciones",42388196,Maria,,Recoleta,-34.59062,-58.40918,Entire home/apt,9949,14,3,2018-07-21,0.14,12,365,0,
18075041,Lo de pepis,124447955,Eugenio,,Villa Urquiza,-34.56493,-58.48541,Entire home/apt,9949,1,0,,,1,365,0,
18076854,Seen from the sky!,124465975,Bruno,,San Nicolas,-34.60675,-58.37857,Shared room,1500,2,16,2018-03-29,0.29,1,358,0,
18078129,Habitación en departamento de categoría.Palermo,123687513,Debora,,Palermo,-34.57074,-58.43617,Private room,1000,3,0,,,1,83,0,
18104131,Modern Studio I in Palermo,157553332,Luis Federico (Fede),,Palermo,-34.57987,-58.43238,Entire home/apt,2442,2,108,2019-04-14,1.98,24,267,0,
18120778,Depto moderno y lindo,124865872,Pedro,,Villa Urquiza,-34.5757,-58.47377,Shared room,3979,3,0,,,1,365,0,
18121925,Departamento en Puerto Madero todos los amenities,106275328,Romina,,Puerto Madero,-34.61854,-58.35955,Entire home/apt,12400,2,12,2017-10-15,0.22,2,88,0,
18122105,"Fabulous Home in Lush, tranquil neighbourhood",66033824,Ana & Emilio,,Agronomia,-34.59586,-58.48326,Entire home/apt,6926,2,2,2019-11-30,0.07,4,364,0,
18124467,Excelent apartment in the best zone of Palermo,67743801,Vero,,Palermo,-34.57949,-58.41416,Entire home/apt,2985,1,33,2018-07-12,0.60,1,108,0,
18137095,Location Location,21745355,Patricia,,San Nicolas,-34.60281,-58.39161,Private room,824,2,15,2020-01-24,0.38,2,0,0,
18139804,Dpto Hermoso- CABA -Subte- Bus-Tango zone,125050122,Rodrigo,,Parque Patricios,-34.63411,-58.3954,Entire home/apt,2000,3,22,2019-03-26,0.40,1,76,0,
18140268,BA Centro - Loft antiguo sobre Av. de Mayo,125061269,Fede Y Luz,,San Nicolas,-34.60772,-58.37731,Entire home/apt,2388,4,78,2019-12-02,1.42,1,23,0,
18149686,Apartamento para 6 en Palermo con patio.,55553719,For Rent Argentina,,Palermo,-34.59139,-58.41273,Entire home/apt,9252,3,0,,,110,360,0,
18155330,Excelente departamento de 3/4 dormitorios,1327392,Soledad Caballero,,Recoleta,-34.59542,-58.40093,Entire home/apt,14923,30,3,2017-08-19,0.06,5,178,0,
18155663,Dream penthouse in Palermo Soho,16651645,Jesus,,Palermo,-34.58926,-58.42452,Entire home/apt,6956,4,7,2018-04-09,0.31,1,177,0,
18158201,Alquiler mensual,112327367,Florencia,,Villa Santa Rita,-34.61599,-58.47647,Private room,4974,30,0,,,1,364,0,
18158265,Moderno apartamento con balcón en el Centro,3469227,Federico,,San Nicolas,-34.60537,-58.39121,Entire home/apt,4178,3,3,2017-12-23,0.06,139,330,1,
18159879,Departamento en Recoleta - Barrio Norte,86196413,Juanjo,,Recoleta,-34.59618,-58.40618,Entire home/apt,3184,2,0,,,1,364,0,
18170253,Studio 13 en Recoleta.Oasis en La mejor ubicación.,125337190,Melina,,Recoleta,-34.5871,-58.39544,Entire home/apt,2740,3,115,2020-01-01,2.32,1,77,8,
18173561,Luxury Apartment in Recoleta - 2 dorm + terrace,10059955,Jorge,,Recoleta,-34.58932,-58.38865,Entire home/apt,10986,3,33,2021-08-03,0.88,1,349,5,
18180189,Buenos Aires 2 bedrooms- Great location in Palermo,2027696,Cecilia,,Palermo,-34.5663,-58.43307,Entire home/apt,4622,2,18,2017-10-30,0.34,1,0,0,
18181794,Yellow Sunny Room with Private Bathroom at Palermo,33667740,Maria,,Palermo,-34.57723,-58.42269,Private room,1990,2,31,2018-11-06,0.58,1,362,0,
18182888,Habitación en el corazón de BAires,119086440,Mariano,,Balvanera,-34.60727,-58.40124,Private room,4477,1,0,,,1,365,0,
18190536,Bello loft en Recoleta,125425370,Romina,,Recoleta,-34.59037,-58.39353,Entire home/apt,13415,3,1,2017-05-22,0.02,1,89,0,
18194318,Espectacular ubicación.,125567070,Ana,,Palermo,-34.58364,-58.42229,Entire home/apt,11428,6,1,2017-05-22,0.02,1,89,0,
18224929,Elegante depto en Palermo,125866813,Micaela,,Palermo,-34.58083,-58.42367,Entire home/apt,13813,3,1,2017-05-26,0.02,1,88,0,
18225367,Departamento cómodo y luminoso,125872724,Alejandra,,Recoleta,-34.58977,-58.39351,Entire home/apt,14906,5,1,2017-05-25,0.02,1,89,0,
18226897,Departamento francés en el corazón de Recoleta,35203394,Ana,,Recoleta,-34.59468,-58.39725,Entire home/apt,8954,6,10,2020-01-03,0.29,2,80,0,
18227737,"Comfortable Studio in Recoleta, Tango, WiFi",69872210,Guillermo,,Recoleta,-34.59655,-58.40866,Entire home/apt,2487,1,179,2020-01-23,3.27,1,358,5,
18228775,Studio a pasos del glamour de la ciudad,35203394,Ana,,Recoleta,-34.58544,-58.39702,Entire home/apt,3478,6,9,2017-06-29,0.17,2,90,0,
18228901,Apartment in Palermo .,125900803,Silvia,,Palermo,-34.5778,-58.41381,Entire home/apt,2786,3,92,2020-02-19,1.73,1,166,1,
18246682,Charming French-Style 3-BR Apartment in Recoleta,126081958,Santiago,,Recoleta,-34.59495,-58.39138,Entire home/apt,10943,21,9,2020-04-23,0.17,1,364,0,
18252265,Monoambiente en pleno Recoleta,11287503,Bárbara,,Recoleta,-34.59101,-58.39736,Entire home/apt,1500,3,3,2018-01-15,0.07,2,299,0,
18252967,"Amazing & Cozy  2 Rooms Apt, Palermo Hollywood",863793,Sabrina & German,,Palermo,-34.58067,-58.43474,Entire home/apt,5224,1,177,2021-09-14,3.30,1,108,12,
18264869,La Soleada,59580551,Mariana,,Belgrano,-34.56255,-58.46094,Private room,1293,4,20,2017-10-14,0.40,2,90,0,
18268135,"Tu hogar : Piscina, Jardín y Bicicleta",120607952,ViKtorria,,Saavedra,-34.55231,-58.47456,Entire home/apt,2487,3,10,2018-01-22,0.22,1,330,1,
18269273,Terrace individual room Maison lezama,126273824,Joe,,San Telmo,-34.62556,-58.37279,Private room,6396,2,3,2017-11-14,0.06,6,270,0,
18273051,Feel at home in Buenos Aires!,14687162,Agus Y Santi,,Recoleta,-34.59956,-58.39518,Entire home/apt,3482,2,37,2020-03-03,0.71,2,315,1,
18286925,Economico y Comodo departamento en Palermo para 2.,55553719,For Rent Argentina,,Recoleta,-34.59265,-58.41194,Entire home/apt,4676,3,1,2017-12-10,0.02,110,365,0,
18303520,APARTAMENTO  HERMOSO EN BUENOS AIRES,125747825,Gustavo,,Recoleta,-34.59585,-58.39429,Entire home/apt,4472,14,7,2018-12-31,0.15,2,147,0,
18309512,Apartamento Florida,99273169,Ana Celia,,Retiro,-34.59811,-58.37585,Entire home/apt,1689,3,32,2018-10-20,0.65,2,0,0,
18327291,Hotel Room whit brekfast american,6628222,Rub,,Retiro,-34.59495,-58.37911,Private room,2885,1,8,2018-10-03,0.23,1,363,0,
18327365,NEW Studio In Palermo with Picine,100711432,Nahuel,,Palermo,-34.59415,-58.42121,Entire home/apt,1919,3,12,2019-12-05,0.51,4,350,8,
18328691,Fantastic Cozy Loft in Palermo,126807073,Frances,,Palermo,-34.5864,-58.41275,Entire home/apt,3010,2,2,2017-07-22,0.04,1,365,0,
18330910,La gran vista,126830516,Marco,,Parque Avellaneda,-34.64001,-58.47584,Entire home/apt,2985,3,5,2019-07-22,0.11,1,104,0,
18341682,Very good location and very spacious 125m2,115628139,Laura,,Almagro,-34.60144,-58.41662,Entire home/apt,1990,4,7,2019-12-13,0.17,5,362,0,
18350901,"Departamento 1 persona, Balvanera, Subte!",62859597,Vanina,,Balvanera,-34.60842,-58.4127,Entire home/apt,1194,5,0,,,1,66,0,
18354301,Asombroso departamento con terraza.,70347812,Ramiro,,Balvanera,-34.60943,-58.39306,Entire home/apt,1990,4,22,2020-01-15,0.44,3,322,0,
18358897,Se alquila living comedor en Dto de 2 Ambientes,127085535,Silvina,,Caballito,-34.60834,-58.44532,Shared room,1990,1,0,,,1,365,0,
18360744,"Beautiful Apartment in the best location, Recoleta",112747061,Julia,,Recoleta,-34.59236,-58.4033,Private room,4974,1,11,2018-04-12,0.21,2,89,0,
18360832,"Studio Amarelo I, 24-hour security guard, Palermo",23021913,Eugenia,,Palermo,-34.57937,-58.44045,Entire home/apt,3094,4,36,2019-10-14,0.76,2,174,1,
18372443,Buenos Aires: Best located studio in Recoleta.,127216584,Constanza Maria,,Recoleta,-34.58682,-58.38768,Entire home/apt,1990,2,115,2020-12-22,2.10,1,335,12,
18376786,Buen ubicacion luminoso juvenil dpt,73218134,Mercedes,,Balvanera,-34.59821,-58.40638,Entire home/apt,2487,2,2,2018-07-05,0.05,1,178,0,
18385058,Dúplex en Puerto Pampa - La Boca,127340417,Ceci,,Boca,-34.62917,-58.3607,Entire home/apt,1700,4,18,2019-12-24,0.38,1,201,0,
18385664,7 - Great loft entero in Villa Crespo Near Palermo,22694851,Cristian,,Villa Crespo,-34.59462,-58.44301,Entire home/apt,1194,7,81,2020-02-18,1.51,14,270,1,
18386164,Friendly Studio in Palermo,10654431,Javier,,Palermo,-34.5892,-58.43663,Entire home/apt,5200,3,26,2020-01-10,0.50,1,1,0,
18391491,NY Style Industrial 3 BR + Homeoffice Loft PALERMO,48164656,Syl,,Colegiales,-34.57877,-58.4407,Entire home/apt,10718,7,23,2019-11-25,0.62,24,118,0,
18404439,"Genial studio a mts de UADE, 9 de Julio y Obelisco",123224021,Nestor,,Monserrat,-34.61695,-58.3866,Entire home/apt,1300,7,23,2020-03-02,0.43,2,76,0,
18404853,"Beautiful apartment in Buenos Aires,  Recoleta",1002917,Rodolfo,,Recoleta,-34.59124,-58.38809,Entire home/apt,3581,5,1,2019-04-10,0.03,2,365,0,
18408050,Apartamentos con excelente ubicación en Recoleta.,123424153,Richard,,Recoleta,-34.59889,-58.39265,Hotel room,6111,1,0,,,2,33,0,
18410396,Departamento vista al Río en Recoleta,127560238,Dominique,,Retiro,-34.59323,-58.37513,Entire home/apt,5472,2,60,2018-10-01,1.10,2,179,0,
18410753,Establecimiento Pavon,10548078,Andres,,Boedo,-34.63028,-58.4238,Private room,1990,7,1,2018-05-13,0.02,5,365,0,
18431028,LUMINOSO AMPLIO RECOLETA,127727895,Jose,,Retiro,-34.59065,-58.3844,Entire home/apt,1550,30,1,2018-08-03,0.03,1,90,0,
18431357,Habitacion doble super luminosa en suite !,120604035,Maria,,Belgrano,-34.54749,-58.44827,Private room,1925,2,16,2019-04-27,0.33,2,0,0,
18441585,Habitación individual c/baño privado. Obelisco.,127834203,Juan M.,,San Nicolas,-34.60275,-58.3795,Private room,995,1,6,2019-12-01,0.19,4,235,1,
18448257,RECOLETA ¡A nuevo! La mejor zona de Buenos Aires!,127892146,Silvina,,Recoleta,-34.59659,-58.39062,Entire home/apt,3624,2,18,2019-06-12,0.37,1,179,0,
18448629,Estudio en Palermo Hollywood,119133005,Gabriela,,Chacarita,-34.58922,-58.43989,Private room,2500,3,1,2018-05-20,0.02,1,90,0,
18458025,The  Swallow's Nest -  SUMMER DISCOUNTED PRICE!,127981403,Sabrina,,Parque Chacabuco,-34.63676,-58.44098,Private room,1393,2,13,2019-10-27,0.40,2,87,0,
18460856,Spectacular Penthouse in Palermo Soho,15466789,Juan,,Palermo,-34.58519,-58.42215,Entire home/apt,5962,7,0,,,55,87,0,
18462714,Cómodo duplex de estilo en el corazón de Cañitas,2447042,Eugenio,,Palermo,-34.56739,-58.43478,Entire home/apt,3975,2,44,2018-11-17,0.81,1,73,0,
18463094,Totally Equiped Appartment,117188328,Pedro,,Recoleta,-34.59197,-58.40292,Entire home/apt,7461,3,1,2017-10-14,0.02,1,178,0,
18474963,Moderno y luminoso departamento en Caballito,4815939,Javier,,Caballito,-34.62567,-58.44513,Entire home/apt,3482,2,62,2019-12-28,1.15,1,0,18,
18475475,Coqueto departamento en el corazón de Recoleta,91266779,Liliana,,Recoleta,-34.59196,-58.395,Entire home/apt,5000,4,16,2018-08-14,0.30,1,254,0,
18483074,Soleil 8,11907070,Hostel,,San Telmo,-34.62019,-58.37428,Hotel room,559,1,0,,,7,53,0,
18486408,Alquiler de Habitacion en San Telmo CABA,128253750,Maria,,Constitucion,-34.61918,-58.38015,Private room,2587,15,0,,,1,90,0,
18486610,Super Double Room in Buenos Aires,15912195,Fernando Y Lili,,Palermo,-34.59347,-58.43022,Private room,1691,2,98,2019-12-04,1.81,2,365,0,
18488611,Palermo Soho- Room with private bathroom,75976499,Carolina,,Palermo,-34.58491,-58.42617,Private room,3478,3,1,2018-08-23,0.03,1,87,0,
18497730,Soleil 10,11907070,Hostel,,San Telmo,-34.62019,-58.37428,Hotel room,649,1,1,2018-01-19,0.02,7,51,0,
18506225,BA Modern Studio in Luxury Quartier San Temo,77348280,Laura,,Constitucion,-34.62497,-58.3771,Entire home/apt,3127,3,224,2020-03-01,4.14,2,145,4,
18507588,Charming room with terrace and private bathroom,25011799,Philippine,,San Cristobal,-34.62008,-58.39712,Private room,1616,3,8,2018-01-13,0.15,1,88,0,
18509952,Ambiente cómodo y confortable!!,125693532,Laura,,Recoleta,-34.59882,-58.38717,Entire home/apt,4974,1,0,,,1,365,0,
18517386,Apartment Full Equipment  in Belgrano R,57658152,Ines,,Belgrano,-34.5681,-58.456,Entire home/apt,1393,7,40,2019-02-24,0.74,1,289,2,
18522977,Habitación en Congreso,128578035,Melody,,Balvanera,-34.61502,-58.39674,Private room,982,7,9,2017-06-04,0.20,4,0,2,
18523179,RESIDENCIA MASTER SUITE - PORTEÑO BUILDING,80329529,Agustina,,Puerto Madero,-34.61495,-58.36157,Entire home/apt,24871,1,9,2020-02-09,0.17,6,339,2,
18525045,"Awesome, quiet, luminous, Decó/Vintage Apt, Retiro",757418,Juan Carlos,,San Nicolas,-34.59885,-58.37671,Entire home/apt,2981,4,87,2020-01-01,1.61,9,20,1,
18525738,"DEPARTAMENTO PRACTICO, LUMINOSO Y CONFORTABLE",70975575,Gerardo,,Villa Urquiza,-34.57302,-58.48687,Entire home/apt,3979,4,14,2017-08-26,0.27,1,173,0,
18527010,Dpto. 2 ambientes ideal para estar cerca de todo.,50923321,Javier,,Almagro,-34.62116,-58.42649,Entire home/apt,3184,10,0,,,1,358,0,
18528867,"Distinguished Penthouse, Amazing view!",91936,Nicolas,,Balvanera,-34.60981,-58.39462,Entire home/apt,2544,4,16,2020-01-06,0.35,8,221,4,
18535416,Habitación en el centro de Buenos Aires: Congreso,105348848,Jazmin,,Balvanera,-34.61247,-58.39492,Private room,1990,1,5,2018-07-10,0.10,1,362,0,
18540581,Luminoso departamento en Palermo,234585,Graciela,,Palermo,-34.57757,-58.42751,Entire home/apt,2981,3,5,2020-03-02,0.16,3,25,0,
18548312,Studio Pacheco de Melo,128759929,María,,Recoleta,-34.59068,-58.3952,Entire home/apt,2981,3,31,2019-02-09,0.60,2,298,0,
18549365,Comfortable New Apartment in Palermo Soho,37492551,Pablo,,Palermo,-34.58719,-58.43,Entire home/apt,3700,14,17,2019-11-06,0.37,4,151,0,
18550383,Moderno Departamento en Av. Libertador BELGRANO,6066328,Gabriel,,Belgrano,-34.5519,-58.45144,Entire home/apt,1731,7,20,2021-06-11,0.43,2,329,8,
18564932,Feels like home. Encantador dpto Palermo Chico,126274764,Luz,,Palermo,-34.57935,-58.41157,Entire home/apt,2882,7,17,2019-12-23,0.45,1,0,0,
18568432,Dos amb 48 mts amplio balcon a la calle bien equip,127254557,Mariano,,Barracas,-34.63144,-58.37703,Entire home/apt,2500,5,32,2018-12-24,0.61,1,71,1,
18579473,"BELGRANO, Capital federal, BUENOS AIRES",128992880,Emiliano,,Belgrano,-34.56334,-58.46479,Shared room,1592,1,1,2018-03-28,0.02,1,89,0,
18586686,Departamento entero en ph,129057181,Maria Teresa,,Saavedra,-34.55829,-58.48213,Entire home/apt,5571,2,8,2020-01-01,0.15,1,363,0,
18592663,Hermoso Apartamento en Palermo,19302495,Pablo,,Palermo,-34.58626,-58.40907,Entire home/apt,1791,80,2,2021-09-30,0.22,1,202,2,
18595243,Recoleta Wonderful Terrace 5PAX,110884307,Victoria,,Recoleta,-34.59442,-58.4066,Entire home/apt,6467,5,80,2020-02-16,1.54,1,288,3,
18599807,Apartment in the center of the city! Super brigth!,129166137,Adriana,,San Nicolas,-34.60544,-58.38856,Entire home/apt,1391,3,8,2018-03-29,0.15,1,0,0,
18612883,Dto 2 Amb a 2 cuadras de plaza serrano para 3 per.,84499670,Liliana,,Palermo,-34.58804,-58.43142,Entire home/apt,6459,3,22,2019-10-29,0.42,1,358,0,
18627146,"Cozy, comfy and light-full one-bedroom apartment!",129404264,Paula,,Almagro,-34.60043,-58.41855,Entire home/apt,2786,90,1,2017-06-10,0.02,1,364,0,
18635456,Excelente y muy luminoso departamento céntrico.,70347812,Ramiro,,Monserrat,-34.60893,-58.38491,Entire home/apt,3482,5,21,2020-02-23,0.44,3,365,0,
18644923,Casa Museo en un típico Barrio porteño,129550607,Alejandra,,Flores,-34.63203,-58.47125,Private room,4535,1,1,2017-05-14,0.02,1,364,0,
18647226,Private Terrace and BBQ in 3 Bedroom Villa,13426,Lucía,,Palermo,-34.58963,-58.43259,Entire home/apt,34781,4,0,,,15,262,0,
18649638,Impressive 3 Bedroom Penthouse with Amazing Views,13426,Lucía,,Palermo,-34.58495,-58.42583,Entire home/apt,39749,4,0,,,15,308,0,
18664731,SAN REMO APARTMENTS IN THE HEART OF CONGRESO,129713663,Claudio,,Monserrat,-34.60927,-58.38743,Entire home/apt,5316,1,5,2019-07-24,0.10,2,361,0,
18682062,Cómoda y luminosa habitación en Recoleta- Balcón,103678867,Silvina,,Recoleta,-34.5925,-58.39876,Private room,1200,7,9,2017-05-26,0.18,1,364,0,
18683519,Room for a single student- near the universities,87802354,Maria Celia,,San Cristobal,-34.62652,-58.39697,Private room,780,1,0,,,3,365,0,
18684474,Studio para 2 con balcon en Palermo.,55553719,For Rent Argentina,,Palermo,-34.58373,-58.44201,Entire home/apt,3677,5,0,,,110,299,0,
18684723,Hermoso studio en Palermo para 2 personas.,55553719,For Rent Argentina,,Palermo,-34.58439,-58.43819,Entire home/apt,4174,3,1,2018-11-15,0.03,110,364,0,
18686861,Acogedor departamento/Cozy apartment-Palermo Soho,16218276,Gustavo,,Palermo,-34.5875,-58.42288,Entire home/apt,3000,1,43,2018-11-26,0.81,1,164,0,
18689268,Like a Zen garden in BA downtown,52124277,Myriam,,Balvanera,-34.61214,-58.39509,Entire home/apt,2075,2,54,2018-11-30,1.02,1,24,0,
18690036,Amplio y luminoso apto c/2 dormit. en Buenos Aires,55553719,For Rent Argentina,,San Nicolas,-34.60201,-58.391,Entire home/apt,5173,3,2,2017-10-17,0.05,110,269,0,
18690562,Hermosa Habitación - Terraza BBQ y Patio - Palermo,110780550,Vane,,Palermo,-34.59012,-58.43393,Private room,1789,2,194,2020-03-05,3.63,2,86,6,
18691391,Skyline view Palermo,129935928,Beta & Gon,,Palermo,-34.58218,-58.42322,Entire home/apt,1888,20,115,2020-01-01,2.13,1,89,0,
18693937,Beautiful spot in Palermo,129961850,Bulnes,,Palermo,-34.59269,-58.41571,Entire home/apt,8954,5,0,,,1,173,0,
18701728,Great apartment Best Location RECOLETA,12070015,Ludmila,,Recoleta,-34.58418,-58.40485,Entire home/apt,2621,4,4,2018-11-08,0.09,1,89,0,
18719050,Sunny and spacious Loft @ Palermo Chico,3759489,Manuel,,Palermo,-34.58232,-58.40776,Entire home/apt,4045,1,20,2021-05-30,0.39,1,0,7,
18728085,CASA BOLIVAR,118650513,Gaston,,Barracas,-34.62822,-58.37293,Private room,990,30,1,2019-04-12,0.03,2,365,0,
18735658,Hip and hommie apartment in Palermo,4693620,Dani,,Palermo,-34.59568,-58.42328,Entire home/apt,1270,20,19,2019-11-30,0.53,1,180,2,
18747551,Stylish Apartment,15466789,Juan,,Retiro,-34.59668,-58.37524,Entire home/apt,12436,7,0,,,55,363,0,
18748623,Bright & Cozy  4 people Apartment,94873140,Marcelo,,Villa Crespo,-34.59149,-58.43549,Entire home/apt,9451,2,0,,,1,365,0,
18752480,Casa Malabia (PH Palermo),130463275,Matias,,Palermo,-34.59048,-58.42671,Private room,3055,1,1,2019-01-06,0.03,1,365,0,
18754839,SAN TELMO - Moderno departamento 100% Equipado!!!!,10274593,Juan,,San Telmo,-34.62561,-58.37631,Entire home/apt,1600,3,29,2019-06-05,0.54,1,31,0,
18757510,"Perfect flat in Recoleta (city's heart, best area)",6296114,Mercedes,,Recoleta,-34.59209,-58.4002,Entire home/apt,1194,14,26,2018-07-18,0.49,1,153,0,
18765120,Gentle apartment in San Telmo.,158554842,Leo,,Monserrat,-34.6127,-58.37298,Entire home/apt,4122,12,10,2018-12-21,0.26,1,87,0,
18768216,Comodo apto en Almagro p3 - 1 dormitorio y Piscina,55553719,For Rent Argentina,,Villa Crespo,-34.59931,-58.44451,Entire home/apt,4974,7,0,,,110,365,0,
18773007,Hermoso y Moderno Studio en Palermo Hollywood,7786587,Maximiliano,,Palermo,-34.58239,-58.42721,Entire home/apt,2500,28,0,,,51,171,0,
18774758,Amazing and beautiful room in Palermo!,130649924,Delfi,,Palermo,-34.57989,-58.41227,Entire home/apt,2385,1,21,2020-03-17,0.39,1,1,0,
18782977,Habitación individual 500 $ por noche San Telmo,130721844,Maria,,San Telmo,-34.61866,-58.37224,Private room,500,5,1,2019-08-04,0.04,3,24,0,
18786172,V&F - Downtown Apartment close to everything,130747256,Franco,,San Nicolas,-34.59947,-58.37376,Entire home/apt,2000,2,47,2018-11-08,0.89,3,49,0,
18787969,House in the heart of Palermo Hollywood,129330223,Cesar,,Palermo,-34.58176,-58.43141,Entire home/apt,9838,3,0,,,1,365,0,
18790176,Studio Recoleta,128759929,María,,Recoleta,-34.59202,-58.39362,Entire home/apt,3411,3,25,2020-02-27,0.49,2,113,0,
18791773,ESTUDIO/EDIF WALDEN/CHACARITA/AMENITIES,25553750,Celina,,Chacarita,-34.59134,-58.44957,Entire home/apt,1890,30,0,,,1,363,0,
18795069,Excelente habitacion a metros de Av.9 de Julio,130829393,Leandro,,Monserrat,-34.61655,-58.38381,Private room,985,2,135,2018-12-06,2.55,3,330,0,
18806210,BUENOS AIRES  NORDIC TANGO,130921518,David,,Palermo,-34.58857,-58.42066,Shared room,2981,1,0,,,1,365,0,
18808780,"CASA REINA, habitacion en Palermo 6",62424978,Flor Y Max,,Villa Crespo,-34.59342,-58.43458,Private room,1000,1,37,2018-02-16,0.71,11,21,0,
18823544,Shared house/WG for tourists & students in center,51891775,Annika,,San Nicolas,-34.6048,-58.39081,Private room,1691,7,2,2018-11-27,0.04,11,173,0,
18827116,Departamento en Villa Crespo - Julián Álvarez,14015166,Sandra Orli,,Villa Crespo,-34.59752,-58.43184,Entire home/apt,1492,5,0,,,4,364,0,
18833904,Hermoso apartamento para 5 personas en San Telmo,3469227,Federico,,San Telmo,-34.621,-58.37148,Entire home/apt,7859,7,19,2020-02-16,0.37,139,365,0,
18841938,Selecto Apartamento Palacio Raggio San Telmo,87705745,Lilian,,Monserrat,-34.61056,-58.3738,Entire home/apt,4617,2,89,2020-03-01,1.71,1,338,1,
18843415,"Recoleta Roof Terrace, nest in the heart of B.A.!!",105986666,Fer,,Retiro,-34.59443,-58.38594,Entire home/apt,4278,5,16,2020-01-28,0.35,1,177,0,
18848532,Apartment in Palermo,124717240,Laura,,Palermo,-34.5851,-58.42137,Entire home/apt,3180,3,23,2018-04-17,0.51,1,0,1,+541157203001
18855866,Casa Dharma,131356093,Noelia,,Chacarita,-34.58559,-58.45084,Private room,1492,2,0,,,2,179,0,
18856153,Belgrano Premium Apartment,71881405,Marcelo,,Palermo,-34.56597,-58.44297,Entire home/apt,3909,2,212,2020-12-29,3.95,2,121,37,
18873603,Amazing Room for Rent in Palermo,37507655,Victor,,Palermo,-34.57863,-58.42411,Private room,2186,14,0,,,1,365,0,
18874006,El Acercamiento,131482626,Pablo,,Almagro,-34.60725,-58.41686,Private room,9835,1,0,,,2,350,0,
18875150,"Cool Room w/ own Bathroom in Recoleta, Soul of BA",8104775,Bernardo,,Recoleta,-34.59592,-58.39129,Private room,990,4,26,2018-03-18,0.50,1,88,0,
18875608,Departamento en Palermo,83132062,María Alejandra,,Recoleta,-34.58857,-58.4071,Entire home/apt,2274,7,2,2019-09-15,0.06,2,364,0,
18878748,Lovely Studio in Historic Building Recoleta,560338,Carlos,,Recoleta,-34.59491,-58.39208,Entire home/apt,2381,2,50,2021-04-01,0.94,12,365,19,
18891799,★ Modern Studio ★ Terrific View – Walk Everywhere!,102097473,Mercedes,,San Telmo,-34.61683,-58.36829,Entire home/apt,6964,2,31,2017-11-24,0.60,1,365,0,
