id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19045323,Best Condo Near BTS On Nut Station,95379198,Peeraya,,Khlong Toei,13.70916,100.5985,Entire home/apt,1200,7,1,2018-12-02,0.03,7,180,0,
19048849,"R1-4PaxNearBTS&AirportLink,SiamSquare.",41231668,Aey,,Ratchathewi,13.75266,100.53067,Entire home/apt,600,90,43,2018-06-04,0.83,5,365,0,
19049708,"R2-4PaxNearBTS&AirportLink,SiamSquare",41231668,Aey,,Ratchathewi,13.75363,100.53264,Entire home/apt,600,90,47,2018-01-07,0.92,5,365,0,
19049825,"R4-4PaxNearBTS&AirportLink,SiamSquare.",41231668,Aey,,Ratchathewi,13.75295,100.53179,Entire home/apt,600,90,44,2017-07-20,0.83,5,365,0,
19050001,"R5-4PaxNearBTS&AirportLink,SiamSquare.",41231668,Aey,,Ratchathewi,13.75466,100.53178,Entire home/apt,600,90,45,2018-04-17,0.85,5,365,0,
19050712,Gin mai lum neighbourhood,39063876,Shakris,,Phra Khanong,13.68813,100.62786,Private room,2200,5,0,,,1,179,0,
19059226,Studio room near Pinklao,45798127,Wiwan,,Bangkok Noi,13.77965,100.47355,Entire home/apt,850,2,1,2017-06-30,0.02,2,89,0,
19065395,ASSEMBLY HOSTEL (Triple Room NO.3),53512783,Win,,Bang Kho laen,13.70822,100.51021,Private room,850,1,136,2020-02-20,2.64,4,0,0,
19066156,Your Nest Bangkok,86482762,Bank,,Parthum Wan,13.74715,100.54902,Private room,2200,9,1,2017-07-06,0.02,1,90,0,
19066551,Ekamai/3Bed+4Bath+Living Room,6906718,Anne Araya,,Vadhana,13.72258,100.58441,Hotel room,4000,1,6,2018-07-01,0.11,25,365,0,
19072380,Combo High Floor with City & Pool View near IMPACT,9683986,Benny,,Lak Si,13.89517,100.55943,Entire home/apt,1750,1,1,2018-06-03,0.02,4,179,0,
19073902,Best deal along the MRT (subway),29716081,Amy Kimberly,,Din Daeng,13.78573,100.57306,Entire home/apt,1301,5,0,,,2,358,0,
19082619,"PerFect Home 401 - Sukhumvit 16, Bangkok (Asoke)",60593496,Thongthep,,Khlong Toei,13.72651,100.56218,Entire home/apt,8500,1,13,2020-01-03,0.26,3,364,0,
19083341,"PerFect Home 402 - Sukhumvit 16, Bangkok (Asoke)",60593496,Thongthep,,Khlong Toei,13.72639,100.56188,Entire home/apt,8000,1,3,2018-03-02,0.09,3,365,0,
19087631,CONVENIENT Apartment126W in BKK,13944803,Rattana,,Phaya Thai,13.78802,100.54806,Entire home/apt,1800,365,0,,,2,362,0,
19088105,"Modern lux cozy, 1bed Apt,3-min Asoke skytrain/MRT",94133222,Pawanee,,Vadhana,13.73748,100.56372,Entire home/apt,950,31,1,2019-12-26,0.04,2,244,0,
19091160,Luxury condo steps away from MRT,29716081,Amy Kimberly,,Huai Khwang,13.79964,100.57682,Entire home/apt,1490,5,18,2019-11-16,0.35,2,363,0,
19092006,A Perfect Stay at Prakanong BTS (Sukhumvit 69),86650569,Natt,,Khlong Toei,13.71358,100.59344,Entire home/apt,1159,5,19,2021-10-13,0.38,1,324,2,
19092383,"Spacious luxe 1 bdr Apt, 3-min to Asoke skytrain",94133222,Pawanee,,Vadhana,13.73613,100.56386,Entire home/apt,1360,30,2,2020-02-02,0.09,2,322,0,
19093219,King size bed/Free Wifi/2 mins to Phrom phong BTS,110565436,Natty,,Khlong Toei,13.72745,100.56982,Entire home/apt,1100,2,103,2021-07-09,2.07,1,21,4,
19094020,Stylish Condo/ 100M from Ladprao MRT,2849451,Champ,,Chatu Chak,13.80632,100.57297,Entire home/apt,900,7,40,2019-07-06,0.94,1,270,0,
19094902,"2 BR+Den close to BTS,MRT,Terminal 21,l",49683163,Mobohome,,Vadhana,13.74056,100.56356,Entire home/apt,1400,1,64,2019-02-06,1.23,5,246,0,
19102897,The Quarter BKK (2-4 people) 50m BTS Ratchethewi,969827,Nattima,,Ratchathewi,13.75347,100.53095,Private room,1850,1,3,2018-02-20,0.06,3,365,0,
19103282,Friends&Family(6-8) Private Rm-BTS Ratchethewi 50m,969827,Nattima,,Ratchathewi,13.7535,100.53149,Private room,4000,1,2,2019-06-19,0.07,3,365,0,
19103879,Whizdom@Punnawithi Condo,104972200,Thitinun,,Phra Khanong,13.69065,100.60647,Private room,1159,1,6,2020-01-03,0.13,1,364,0,
19104189,The Room Rama 4 Condo for Long stay.,71239096,Suvakhol,,Bang Rak,13.73373,100.52418,Private room,1250,180,0,,,1,362,0,
19104413,Private condo 6-meter away to BTS UDOMSUK,10362425,Billy,,Bang Na,13.68097,100.61165,Entire home/apt,990,3,2,2020-02-29,0.04,2,362,0,
19108196,Zee Thai Hostel Khaosan:Private Room bunkbed No.9,123827255,Zee Thai,,Phra Nakhon,13.76433,100.50435,Private room,650,1,15,2020-03-07,0.35,15,0,0,
19112936,Luxury living in heart of bangkok,54196357,Voratape,,Sathon,13.72237,100.55021,Entire home/apt,1800,10,3,2019-02-14,0.08,1,365,0,
19125546,TheBohemian/Silom/5minsBTSNearRiver/storageluggage,39878043,Yimmy,,Bang Rak,13.72129,100.5217,Entire home/apt,986,1,154,2020-06-01,3.18,5,365,0,
19126263,15min BKKAirport/Swimming Pool/Near Mall/Breakfast,128820736,The Cottage Suvarnabhumi,,Lat Krabang,13.72,100.72349,Hotel room,815,1,25,2020-02-29,0.50,4,365,0,
19126623,15min BKK Airport/Swimming Pool/Near Mall,128820736,The Cottage Suvarnabhumi,,Lat Krabang,13.72104,100.72451,Hotel room,700,1,21,2018-07-18,0.49,4,365,1,
19127100,FREE AIRPORT PICKUP@PHROM PHONG BTS/ASOK BTS,47320777,Mickey,,Khlong Toei,13.72934,100.57093,Entire home/apt,867,15,64,2019-06-14,1.31,5,90,0,
19127428,"Central Located, 2 BR, Spacious 140 Sqm. BTS 5 Min",114934916,Klass,,Sathon,13.72135,100.53223,Entire home/apt,3200,3,115,2019-12-01,2.17,6,365,0,
19128399,Large 1 BR Service Apt (5 mins to Emquartier/BTS),132758342,Mo,,Khlong Toei,13.72638,100.57395,Entire home/apt,1590,1,54,2020-01-19,1.32,10,180,0,
19133566,new private room. 7 minute to BTS.,36353931,Timeたいむ,,Ratchathewi,13.75476,100.53067,Private room,599,28,2,2017-09-29,0.06,1,89,0,
19134670,The Prima Residence # STANDARD ROOM,126528166,The Prima,,Don Mueang,13.91384,100.5919,Private room,1190,1,41,2019-02-12,0.78,4,210,0,
19165052,Studio unit convenient to Skytrain & local shops,31390032,Eric,,Khlong Toei,13.70684,100.59877,Entire home/apt,828,180,0,,,1,180,0,
19166411,Work and relax at Fourwings,134038078,Tatyana,,Suanluang,13.72777,100.6415,Entire home/apt,950,3,12,2019-04-25,0.32,1,365,0,
19166672,Inspire Condo,134041227,Songphol,,Huai Khwang,13.75087,100.59457,Shared room,300,1,0,,,1,365,0,
19173305,Asiatique河滨码头夜市/Chaopraya River View江景房/ 2rooms,108355364,Stony,,Bang Kho laen,13.70306,100.49947,Entire home/apt,1700,30,67,2018-10-24,1.29,1,89,0,
19176405,Room for 2. Only 1 minute walk from BTS station.,30352838,Tossaporn,,Phaya Thai,13.79479,100.54937,Private room,1450,1,9,2019-02-28,0.19,7,181,0,
19181585,Suvarnaphumi Lake House/free Airport transfer,15287982,Kessara,,Min Buri,13.7997,100.7821,Private room,850,1,0,,,1,90,0,
19182811,DSIGN CONDO For Rent (Only Monthly),134176015,Kotchaphan,,Huai Khwang,13.78626,100.58213,Private room,1030,30,0,,,1,84,0,
19183387,Modest stay at the Rose apartment,131408222,Tarine,,Bang Na,13.65952,100.61695,Private room,430,1,2,2018-12-23,0.04,3,363,0,
19183602,Rose Apartment 3,131408222,Tarine,,Bang Na,13.65966,100.61465,Private room,850,1,3,2017-07-09,0.13,3,363,0,
19190036,"Charming 2 bed rooms condominium,",60441979,Establiss By Weena,,Min Buri,13.81186,100.71544,Private room,1625,30,4,2017-06-21,0.14,1,88,0,
19198885,Cosy and comfortable apartment next to airport,134315749,Arpapicha,,Don Mueang,13.91271,100.56408,Entire home/apt,498,2,63,2020-02-19,1.27,1,268,0,
19200815,Peaceful garden home,17491725,Zazithorn,,Pra Wet,13.71593,100.6528,Private room,350,1,0,,,2,364,0,
19205421,Beyond Duplex Room 719,134376260,Vuttinun,,Bang Na,13.67571,100.60367,Entire home/apt,1000,2,0,,,1,90,0,
19205424,Your home in Bangkok,118000395,Candy,,Thon buri,13.72093,100.47737,Private room,1658,3,0,,,1,173,0,
19213979,4unit room available in same condominium.,117909195,Kota,,Phra Khanong,13.68809,100.60761,Entire home/apt,2500,1,2,2017-08-02,0.04,1,364,0,
19215532,"Dusit Garden, House in lush green garden",122956697,Puangratana,,Dusit,13.78835,100.51804,Private room,1600,2,0,,,1,180,0,
19218884,Riverview Room near BTS Krungthonburi,134514818,Noi,,Khlong San,13.71251,100.50219,Private room,800,30,0,,,1,362,0,
19235888,Bachelor mini studio only 7 min bts saphan taksin,2129668,Wimonpak,,Sathon,13.71512,100.51506,Entire home/apt,530,2,46,2019-09-28,0.97,39,365,0,
19239312,"1step to BTS, nice view condo with pool, gym,wifi",131123891,Thawatchai,,Bang Na,13.68029,100.60818,Entire home/apt,660,28,84,2019-09-25,1.63,2,310,1,
19239860,great and quiet house during transit near Airport,134704143,Bob,,Bang Kapi,13.75215,100.66513,Entire home/apt,3000,2,1,2018-06-14,0.02,1,365,0,
19240165,Klass Langsuan,99339076,Karnpatchaya,,Parthum Wan,13.74311,100.54343,Private room,5000,1,0,,,1,364,0,
19254688,Sillemon Garden near MRT latprao豪华大床房,99916684,Rosanna,,Chatu Chak,13.80593,100.56705,Private room,500,1,4,2017-12-30,0.08,4,114,0,
19274009,BTS Wongwianyai 1 min walk Thai Modern design cozy,124182824,W Station,,Khlong San,13.72012,100.49325,Hotel room,2492,1,0,,,6,364,0,
19276018,"Sabye Bangkok: Superior Double Bed, No ABF",32796483,Sabye Bangkok,,Phra Nakhon,13.76205,100.50132,Private room,900,1,1,2018-10-04,0.03,9,365,0,
19297785,FIRST 1 Boutique House at Sukhumvit 1,128530141,Paitoon,,Parthum Wan,13.74814,100.54987,Private room,890,1,2,2019-01-14,0.06,8,270,0,
19297875,"1 min to BTS, Reasonable monthly stay + NETFLIX",1295674,Aor,,Parthum Wan,13.74924,100.52958,Entire home/apt,1166,3,112,2020-01-21,2.16,11,365,1,
19301423,คอนโด ศุภาลัย ริเวอร์ รีสอร์ท,35923444,Khunnee,,Khlong San,13.71323,100.50362,Private room,50000,365,0,,,3,365,0,
19307501,Baan Nonzee Condo,135215422,Pornchalat,,Yan na wa,13.70561,100.53537,Entire home/apt,3000,1,0,,,1,365,0,
19308683,comfortably to stay @Asok&Korea town,106232126,Gunyapat,,Vadhana,13.74601,100.55777,Private room,4990,4,47,2020-01-23,1.25,3,365,0,
19315964,"Ekamai/ 4Bed+4Bath/ Near BTS, 5th Fl",6906718,Anne Araya,,Vadhana,13.72242,100.5844,Hotel room,5500,1,5,2018-02-11,0.09,25,365,0,
19317056,Aspace Hideaway,34078120,Sayamal,,Din Daeng,13.76001,100.55739,Private room,1800,1,0,,,2,365,0,
19317602,4 Storey Thai Style Home in central Bangkok,96492745,Top,,Sathon,13.72167,100.54553,Entire home/apt,7999,1,59,2017-12-27,1.14,2,46,0,
19334882,1BR (80SQM) for 2PAX: 1-Min from BTS Nana,3773805,Danai And BicGy,,Khlong Toei,13.73937,100.55521,Entire home/apt,3200,2,32,2020-07-20,0.98,13,174,0,
19335065,火車夜市步行2分半  Big C步行2分半 近光海鮮 大使館 泰國文化中心地鐵 中文服務家庭房 7,44936486,小冠,,Din Daeng,13.76882,100.56916,Entire home/apt,2020,14,105,2018-11-05,1.99,11,91,0,
19336181,BKK CENTER +Platinum Centralworld,120880881,Paniss,,Ratchathewi,13.75073,100.53761,Entire home/apt,1041,2,115,2018-12-29,2.52,6,0,0,
19340274,CORNER VIEW CITY VIEW CONVENIENT LOCATION THONGLOR,97493596,Jirapaht,,Vadhana,13.74218,100.58579,Entire home/apt,895,30,3,2017-09-21,0.06,1,365,0,
19340528,KZ Apartment VIP suite room,103169897,Ittiphat,,Din Daeng,13.77767,100.56536,Private room,1800,1,108,2020-01-28,2.07,1,179,0,
19341433,The Bridge hostel,135504158,Yot,,Sathon,13.7162,100.52167,Shared room,400,1,29,2018-04-16,0.64,1,360,0,
19342777,1BR Condo RCA IHouse Rama9nearPiyavet&Bkk Hospital,127207995,Med,,Huai Khwang,13.74818,100.58056,Entire home/apt,596,1,36,2018-05-07,0.72,4,364,0,
19346230,Happy Condo near shopping Center and  Street Food,135553564,Priew,,Wang Thong Lang,13.78742,100.62748,Entire home/apt,665,1,10,2017-10-14,0.19,2,299,0,
19347996,"Great Location, Everything at door step",100878988,Lalit,,Thon buri,13.71688,100.47827,Entire home/apt,1000,60,0,,,1,181,0,
19351065,Safe House Studio : Bed and Working Space,12940904,Nawatchara,,Bang Kapi,13.74055,100.65264,Private room,1956,1,2,2018-03-07,0.04,1,179,0,
19351138,SKB Apartment with Gym and wifi in Hua Mak,135603167,Katemanee,,Bang Kapi,13.76257,100.6469,Entire home/apt,597,30,19,2019-06-09,0.60,4,362,0,
19354113,"套房出租
月租",135628977,仙,,Huai Khwang,13.75419,100.57145,Private room,1325,18,0,,,1,179,0,
19356266,Cozy 1BR Thai-Style House | Big Garden | Dusit,32858545,Kanyalak,,Dusit,13.77998,100.52507,Entire home/apt,1550,5,108,2020-02-24,2.31,1,142,0,
19356694,Quinn Condo Room 3 mins walk to MRT Sutthisarn,67532779,Samchai,,Din Daeng,13.78678,100.57241,Entire home/apt,1347,1,3,2017-08-19,0.06,1,89,0,
19371149,"Soi12 cozy private condo near Asok! Wifi, gym&pool",9788963,Daniel,,Khlong Toei,13.73562,100.55786,Entire home/apt,1700,1,19,2019-04-09,0.39,11,364,0,
19378264,Ultra Cozy Silom 3 condo 55sqm. #14(BTS Saladaeng),26736483,K,,Bang Rak,13.72459,100.52996,Entire home/apt,1280,1,32,2020-02-01,0.66,62,365,0,
19394437,"[RENTED]Very clean,quiet apace,near theBTS station",135967339,Lallalin,,Phra Khanong,13.68757,100.60772,Entire home/apt,1250,1,1,2017-12-07,0.02,1,179,0,
19418814,1 BED RM ON SUKHUMVIT 48 NEAR EKAMAI & THONGLOR,31566655,Saowanit,,Khlong Toei,13.71021,100.59425,Private room,990,30,1,2018-09-15,0.03,4,364,0,
19429477,试管/可订餐上门/中文/Nana/Asok/Nana Chard Pier/T21/NIST,131427125,Eva,,Vadhana,13.74704,100.55857,Entire home/apt,1300,1,82,2020-01-10,1.94,8,73,1,
19446347,ห้องพักรายวัน รายเดือน,136352565,Mick,,Huai Khwang,13.77596,100.58208,Private room,1000,1,0,,,1,179,0,
19458740,"Studio, Breakfast, WiFi, 5min walk Skytrain Asoke",24021888,Maitria Hotel Sukhumvit 18,,Khlong Toei,13.73313,100.56259,Private room,37500,1,4,2017-12-11,0.08,12,298,0,
19462947,Elio Del Ray (Resort style),57226077,Eve,,Phra Khanong,13.68539,100.60374,Private room,2499,5,0,,,1,358,0,
19469957,Stylish 2 Bedroom Apartment in Ekkamai,33550104,Kasamsan,,Vadhana,13.73511,100.59068,Hotel room,3278,2,56,2019-05-12,1.09,7,179,0,
19477261,unio charan 3,136673212,Sunipa,,Bangkok Yai,13.73333,100.4682,Private room,531,1,1,2018-10-09,0.03,1,180,0,
19478855,A perfect Place to Stay/BKK/Wifi/High Rise,24646274,Apple,,Vadhana,13.71057,100.60179,Entire home/apt,889,10,22,2018-02-17,0.44,6,365,0,
19480942,"North Park Place, Serviced Apartment Bangkok (1BR)",136521136,North Park Place,,Lak Si,13.87198,100.56169,Private room,2000,30,0,,,1,365,0,
19487052,"TiniKati Hostel, Private Room&Shared bath (2A)",135510974,Kannika,,Bang Rak,13.72679,100.53127,Private room,1244,1,25,2019-08-10,0.53,6,248,0,
19495335,Ekamai/ 4Bed+4Bath/ 6tbh fl,6906718,Anne Araya,,Vadhana,13.72256,100.5844,Hotel room,5500,1,11,2020-01-03,0.26,25,365,0,
19497285,Ladprao 23-Rachada 30 MRT Place,36043165,Janet,,Chatu Chak,13.806,100.57011,Private room,365,28,9,2020-03-03,0.33,2,332,0,
19500040,Vestel Bangkok,132264530,Nattavut,,Phaya Thai,13.77595,100.54427,Shared room,360,1,4,2017-09-21,0.08,2,365,0,
19516499,2BD 2BA/SKY TRAIN/ (BTS Onnut station) BANGKOK,59263552,Pat,,Khlong Toei,13.70668,100.60039,Private room,3080,7,0,,,1,365,0,
19523971,Comfortable place in the Ekkamai area (2 BR Apt),34022205,Kwan,,Vadhana,13.73561,100.59093,Entire home/apt,2300,3,18,2018-01-30,0.36,4,89,0,
19541442,Private Room-1 bedroom (non-smoking room),109559432,Sun,,Parthum Wan,13.73941,100.54763,Private room,1000,2,42,2019-01-10,0.93,3,89,0,
19557748,Jay's Rooms ห้อง S(Room 101),137426204,Sunsinee,,Chatu Chak,13.83855,100.57214,Private room,600,1,2,2020-02-03,0.08,3,268,0,
19563788,Jay'sRooms ห้อง M(Room 103),137426204,Sunsinee,,Chatu Chak,13.84034,100.57371,Private room,650,1,3,2020-01-03,0.12,3,0,0,
19564297,Jay'sRooms ห้อง L(Room 201),137426204,Sunsinee,,Chatu Chak,13.84003,100.57195,Private room,750,1,0,,,3,0,0,
19566339,Luxury Home with private lift 100m BTS Ploenchit,137492951,Ding,,Parthum Wan,13.74395,100.54997,Entire home/apt,1100,8,44,2020-12-19,0.99,1,303,2,
19566772,"TiniKati Hostel,Private Room, Shared Bath (2B)",135510974,Kannika,,Bang Rak,13.72684,100.53121,Private room,1200,1,2,2019-02-14,0.05,6,246,0,
19567409,"TiniKati Hostel, Private Room&Bath (3B/4B)",135510974,Kannika,,Bang Rak,13.72686,100.53124,Private room,1500,1,1,2019-09-17,0.04,6,245,0,
19568276,"TiniKati Hostel, 4-bed Mixed Dorm, Shared Bath",135510974,Kannika,,Bang Rak,13.72684,100.53127,Shared room,400,1,5,2018-08-13,0.11,6,246,0,
19568545,"TiniKati Hostel, 4-bed Female Dorm, Shared Bath",135510974,Kannika,,Bang Rak,13.7268,100.53127,Shared room,400,1,2,2018-08-18,0.06,6,246,0,
19575560,IDEO MOBI condo (Sukhumvit 81),137584553,ธนภัทร,,Vadhana,13.71552,100.59267,Private room,600,90,0,,,1,365,0,
19576047,City of Angels' Exclusive Designer's Loft,36324473,Premika,,Vadhana,13.74199,100.57419,Entire home/apt,3500,2,34,2020-06-14,0.83,5,348,1,
19578455,Downtown forty nine,78026642,Nathy,,Vadhana,13.74125,100.57744,Private room,1850,7,0,,,1,173,0,
19585021,Comfort at Bang Wa Interchange Station,119422014,Hongsiri,,Phasi Charoen,13.72045,100.45531,Private room,900,2,2,2017-08-13,0.04,1,0,0,
19594516,"Heritage Shophouse in Yaowaraj, Bkk (room no.3/2)",28447831,Dr. Piyamas,,Samphanthawong,13.73685,100.5145,Private room,763,1,12,2019-11-06,0.26,10,359,0,
19595404,"Heritage Shophouse in Yaowaraj, Bkk (room no.2/1)",28447831,Dr. Piyamas,,Samphanthawong,13.73682,100.51455,Private room,819,1,10,2019-06-20,0.21,10,359,0,
19596050,"Heritage Shophouse in Yaowaraj, Bkk (room no.4/2)",28447831,Dr. Piyamas,,Samphanthawong,13.73693,100.5145,Private room,558,1,42,2021-10-12,0.87,10,351,1,
19597373,"near market,bts.,brt.,friendly neighborhood,comfy",63237228,Cherkyz,,Thon buri,13.72006,100.49214,Private room,900,30,0,,,1,84,0,
19600632,Garden Court Condominium,137806113,Iorn,,Rat Burana,13.67342,100.5121,Entire home/apt,1000,90,1,2018-02-13,0.02,1,91,0,
19600995,Best Location  and Comfortable condominium.,125820712,Wi,,Yan na wa,13.70026,100.54886,Private room,2000,2,2,2017-08-22,0.04,1,90,0,
19602214,Condominium is close by BTS station,135764251,June,,Saphan Sung,13.74074,100.6984,Private room,750,3,2,2017-11-10,0.04,1,363,0,
19611690,"Affordable, Stay up to 4, 1 min to BTS, NETFLIX",1295674,Aor,,Parthum Wan,13.74867,100.52818,Entire home/apt,1166,3,89,2020-01-10,1.76,11,365,1,
19611951,Artist's House & Gallery • British Colonial Suite,33954745,Tatinut,,Chatu Chak,13.81891,100.58806,Entire home/apt,1083,2,23,2019-03-10,0.45,7,329,0,
19612938,"Fahsai Thai Wooden Home stay, D.I.Y coffee, BRT",46749847,Nitaya,,Yan na wa,13.67561,100.53575,Private room,790,2,141,2020-03-01,2.70,5,365,0,
19613525,Great Place for Budget Travelers!,137933718,Julius,,Huai Khwang,13.76874,100.59249,Entire home/apt,800,7,1,2017-08-21,0.02,1,358,0,
19615669,PAMAhouse : Mix Dorm (6 beds) with personal locker,137954329,Kasipa,,Khlong San,13.71057,100.49815,Shared room,440,1,2,2019-11-03,0.04,9,179,0,
19617339,Urban Life 2B2B in Ekkamai,33550104,Kasamsan,,Vadhana,13.73357,100.58959,Entire home/apt,3278,2,24,2018-01-26,0.49,7,125,0,
19627331,Private room near Central Pinklao Shopping Mall,36830060,Sudyod,,Bang Phlat,13.77631,100.48141,Private room,950,1,3,2019-03-01,0.09,1,89,0,
19627495,Private Quad shared Bath** FULL BREAKFAST**,14391623,Sasi,,Phra Nakhon,13.74812,100.49682,Hotel room,1565,1,11,2019-03-10,0.24,24,364,0,
19627779,A bright house with Thai family.,37437693,Organ,,Thawi Watthana,13.79931,100.33086,Private room,650,1,5,2020-02-15,0.13,1,180,0,
19630336,24 square meters room near Don-Muenag airport,2090878,Suwatchai,,Bang Khen,13.89095,100.60656,Private room,1000,2,0,,,1,88,0,
19631857,2 Bedroom Apartments very close to Phayathai BTS,59146109,Promkamol,,Ratchathewi,13.75777,100.53468,Entire home/apt,2000,30,1,2017-07-11,0.02,1,88,0,
19632698,Luvly n Cozy place w/ Easy BKK All Area Accessible,70281319,Parson,,Din Daeng,13.80018,100.57461,Entire home/apt,530,3,113,2021-05-22,2.23,1,90,5,
19633579,"Skytrain,24hrMart, Infinity Pool,HiWiFi,Netflix",126203566,Tiya,,Bang Na,13.66584,100.6041,Entire home/apt,529,2,73,2021-05-15,1.42,3,365,2,
19643148,คอนโดลุมพินีวิลล์ พัฒนาการ26 เพชรบุรีตัดใหม่,138102195,Wanvipha,,Suanluang,13.73509,100.61799,Private room,600,30,0,,,1,299,0,
19644752,B-Republic Condo @Sukhumvit Bangkok BTS Punnawithi,138268496,Pasupat,,Phra Khanong,13.68476,100.62348,Entire home/apt,1100,30,6,2018-12-23,0.12,1,364,0,
19647105,RCA  ihouse laguna garden near bangkok hospital,127207995,Med,,Huai Khwang,13.74838,100.58046,Entire home/apt,795,1,5,2018-10-10,0.11,4,364,0,
19648012,Teal Sathorn Taksin,126857262,Natakul,,Thon buri,13.71944,100.4916,Private room,1300,1,0,,,2,362,0,
19648627,Artist's House and Gallery • Secret Suite,33954745,Tatinut,,Chatu Chak,13.81893,100.58804,Private room,1083,2,34,2019-02-16,0.65,7,365,0,
19648958,Artist's House and Gallery • Green Suite,33954745,Tatinut,,Chatu Chak,13.81893,100.5881,Entire home/apt,1083,2,17,2019-02-17,0.52,7,365,0,
19649237,Artist's House and Gallery-Ping Suite,33954745,Tatinut,,Chatu Chak,13.81891,100.58813,Entire home/apt,1226,3,41,2020-02-06,0.80,7,365,2,
19649632,Artist's House and Gallery • 1960 Suite,8123510,Tatiya,,Chatu Chak,13.81891,100.58813,Entire home/apt,4900,1,15,2020-01-03,0.29,9,329,0,
19653100,"MonthlyRent: 3mins walk BTS, near river, iconsiam",127341337,Teewara (Tee),,Khlong San,13.72288,100.50433,Entire home/apt,726,30,98,2019-06-29,2.03,1,270,0,
19653613,Charming & Quiet House near Skytrain Downtown,42258971,Buay,,Phaya Thai,13.78632,100.55514,Entire home/apt,2616,1,102,2019-03-19,1.98,4,0,0,
19662584,Private Condo in Hippest Area 2 Bedroom 中文服务,138438002,Win,,Vadhana,13.73352,100.57998,Entire home/apt,2800,2,55,2019-12-25,1.22,5,364,0,
19669302,RCA  ihouse laguna garden near piyavite hospital,127207995,Med,,Huai Khwang,13.74767,100.58015,Entire home/apt,1391,5,0,,,4,365,0,
19671256,Metro luxe kasetsart,138517384,นฤมล,,Bang Kapi,13.80831,100.63411,Entire home/apt,1000,1,0,,,1,178,0,
19676761,Take it easy private condo,104212537,Jyun,,Khlong Toei,13.70785,100.58125,Entire home/apt,900,1,5,2019-02-19,0.11,1,365,0,
19682464,Cozy Hideaway,137488762,None,,Bang Kapi,13.76999,100.63769,Private room,1399,3,1,2017-07-29,0.02,1,365,0,
19682611,Coco@20,138632031,John,,Khlong Toei,13.7327,100.56397,Private room,1200,3,3,2018-02-25,0.06,1,90,0,
19682647,Luxury StarView Rama3,138276170,Krisapong,,Bang Kho laen,13.69871,100.49575,Private room,5000,5,0,,,2,362,0,
19691074,A bed in mix dorm. 1 minute walk from BTS station.,30352838,Tossaporn,,Phaya Thai,13.79366,100.55013,Hotel room,450,1,1,2018-03-30,0.02,7,364,0,
19692039,Artist's House and Gallery • 5 Suites for 19 pax,33954745,Tatinut,,Chatu Chak,13.81893,100.58804,Private room,20500,1,13,2019-06-25,0.26,7,365,0,
19699801,Experience a Peak of Luxury in this Modern House,67882642,Malarin,,Bang Khen,13.85851,100.64875,Entire home/apt,3500,5,12,2017-11-26,0.23,2,180,1,
19702707,曼谷MRT汇狂地铁1号出口5分钟 市中心 代购按摩街 双夜市 四大购物城 建兴酒家 华人必住民宿1,105689479,Glabma,,Huai Khwang,13.78142,100.57689,Private room,650,1,138,2019-06-02,2.66,34,114,0,
19712400,Wooden Suites - Olive,138912570,Supansa,,Khlong San,13.7213,100.49622,Entire home/apt,999,2,33,2020-03-04,0.66,3,179,0,
19720086,Peaceful Thonburi 🏡 2BR 💕 BTS&ICONSIAM&Asiatique,26469926,Nurse,,Khlong San,13.71926,100.50322,Entire home/apt,1661,2,131,2020-01-13,2.54,3,55,0,
19722921,Youngs' Studio room,50623076,Modeejungz,,Chom Thong,13.69236,100.48032,Private room,397,30,0,,,2,180,0,
19727301,Private one bedroom condo,127777463,Ize,,Lat Phrao,13.83297,100.61356,Private room,900,1,0,,,1,179,0,
19731060,Comfy&Cozy Near the city and AirportLink 2Bed&Bath,30569936,Siriporn,,Suanluang,13.74479,100.60111,Private room,800,30,0,,,1,178,0,
19739951,3 Bed 3 Bath Whole House near BTS/ Sukhumvit,6906718,Anne Araya,,Phra Khanong,13.69958,100.60771,Entire home/apt,2000,1,19,2018-01-05,0.37,25,365,0,
19752287,Condo U Delight @Talatplu Station BTS,18702194,Eniz,,Din Daeng,13.79586,100.57339,Private room,828,3,0,,,1,181,0,
19753720,Live at City Center ChitLom BTS. Studio Haus #1,117992287,SABAI Guests,,Parthum Wan,13.74148,100.54519,Entire home/apt,1000,28,138,2019-03-09,2.77,8,365,0,
19754011,"2BR.Serene place in Ekkamai, Sukhumvit area.",34022205,Kwan,,Vadhana,13.73535,100.59027,Entire home/apt,1800,2,28,2020-03-01,0.55,4,89,0,
19754787,Comfy accom. 0 (BTS Saphan khwai),26736483,K,,Phaya Thai,13.78809,100.5566,Hotel room,729,1,17,2017-09-04,0.33,62,365,0,
19754887,Spacious1BR4px nearMRT/DMK/Ratchada/Chatuchak/BigC,21637634,Vee,,Chatu Chak,13.80464,100.56942,Entire home/apt,800,2,62,2019-12-24,1.28,2,161,0,
19755230,Bed in female dorm. 1 minute walk to BTS station.,30352838,Tossaporn,,Phaya Thai,13.79475,100.54934,Hotel room,450,1,1,2019-03-07,0.03,7,365,0,
