id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16233520,Beautiful Central Designer Studio,15535180,Lizeth,,Ward 77,-33.92002,18.41608,Entire home/apt,550,1,105,2019-12-10,1.86,2,277,15,
16234128,Caryn's Cottage - Noordhoek,105298626,Caryn,,Ward 69,-34.10467,18.38879,Entire home/apt,1000,2,14,2019-11-29,0.24,1,77,0,
16234982,Penrose Cottage,105427934,Tracey,,Ward 64,-34.10376,18.46429,Entire home/apt,500,2,20,2019-09-04,0.34,1,165,0,
16238892,Beautiful beach house near Cape Point,75101530,Greta,,Ward 61,-34.20069,18.37723,Entire home/apt,2288,7,14,2018-03-23,0.25,1,132,1,
16240286,9 Church View - Homely Apartment,98384540,Janice,,Ward 115,-33.91368,18.41812,Entire home/apt,1975,2,60,2020-02-26,1.02,2,342,0,
16241589,City Centre Modern 1 Bedroom Apartment next to ICC,27989826,Bernard,,Ward 115,-33.91873,18.42452,Entire home/apt,782,4,18,2020-12-29,0.32,1,345,3,
16244104,WC108A - Luxury Atlantic Seaboard Apartment,40121822,Scott,,Ward 54,-33.9104,18.39543,Entire home/apt,536,1,166,2021-06-13,3.74,8,118,43,
16244802,"Lion's View, 5 bed villa, pool, view, by beach",5527126,Elize,,Ward 54,-33.95591,18.37886,Entire home/apt,9657,4,6,2020-04-25,0.10,19,328,0,
16245278,Art Deco apartment in the city centre,33186858,Sarah,,Ward 115,-33.92455,18.42186,Entire home/apt,2000,3,7,2017-01-02,0.14,2,4,0,
16245922,Refurbished flatlet with views of the mountain.,55678782,Alan,,Ward 59,-33.97123,18.47598,Entire home/apt,450,3,76,2018-02-04,1.61,1,320,18,
16246419,Private villa with spectacular views and pool,43017700,Duncan,,Ward 15,-34.06199,18.84154,Entire home/apt,1672,7,5,2018-01-03,0.11,3,112,0,
16247133,Your Hout Bay Home,30347226,Mark,,Ward 74,-34.03267,18.35991,Entire home/apt,1255,2,8,2018-12-29,0.14,1,0,0,
16247320,Atlantic Seaboard Studio,40121822,Scott,,Ward 54,-33.91041,18.39531,Entire home/apt,547,1,107,2019-12-05,2.41,8,120,5,
16248082,Leo's Den - Poolside Double with shared bathroom,26997808,Antony,,Ward 64,-34.13122,18.42439,Hotel room,650,1,1,2020-01-14,0.05,4,236,0,
16248482,Amazing Sunsets,106230669,Lizzell,,Ward 74,-34.00926,18.34708,Entire home/apt,1640,3,14,2021-10-17,0.70,2,208,9,
16248680,large private room in a cosy home,1825343,Ben,,Ward 2,-33.89926,18.62118,Private room,321,3,15,2016-12-12,0.37,2,362,3,
16249179,CHIC STUDIO WITH VIEW OF TABLE MOUNTAIN,31397645,Claire,,Ward 115,-33.93385,18.41134,Entire home/apt,1400,3,90,2020-03-06,1.86,5,2,0,
16249406,Your home away from home,68181540,Arnold /  Arnel,,Ward 61,-34.16928,18.42664,Private room,1250,1,0,,,4,365,0,
16249827,Stunning Atlantic Views: Modern Apartment Sleeps 6,35756731,Jonathan,,Ward 115,-33.91146,18.40076,Entire home/apt,1000,3,36,2019-02-05,0.71,1,172,0,
16249830,Bay View Cottage @ The Boathouse,106246657,Tracey,,Ward 74,-34.04749,18.36491,Entire home/apt,1250,1,4,2017-10-29,0.09,6,240,0,
16250137,Home from home for a relaxed family holiday,39298232,Martin,,Ward 58,-33.97751,18.47837,Entire home/apt,3000,10,3,2019-01-03,0.05,1,13,0,
16252936,Madeleine Cottage,39610666,Elise,,Ward 74,-34.03568,18.35006,Entire home/apt,400,2,47,2018-11-12,0.81,1,10,0,
16253048,Convenient position. Close to beach and lagoon 1,106273190,Clare,,Ward 55,-33.888718,18.492067,Private room,320,1,129,2019-02-03,2.27,2,322,33,
16263393,AMAZING space with natures view,106353744,Devin,,Ward 23,-33.79174,18.46204,Private room,540,4,18,2018-02-15,0.32,1,168,0,
16264218,Bien-Etre Flatlet,66685372,Jill,,Ward 58,-33.96867,18.48345,Private room,358,7,3,2019-01-11,0.05,2,95,0,
16264676,Gardens Jewel | Modern 2 Bedroom | 85 Sqm Veranda,106361967,Taufeeq,,Ward 77,-33.93436,18.42026,Entire home/apt,2857,2,59,2019-10-29,1.06,3,173,2,
16265684,Bien-Etre Garden Room,66685372,Jill,,Ward 58,-33.9686,18.48428,Private room,350,2,9,2020-12-21,0.16,2,145,1,
16266603,1 Bedroom apartment on Kloof Str with balcony,3886732,Koos,,Ward 115,-33.92752,18.41355,Entire home/apt,764,2,9,2020-02-12,0.24,74,180,4,
16267067,"Self contained , separate entrance, secure parking",106377007,Cornelia,,Ward 113,-33.83778,18.50984,Private room,300,2,78,2018-11-11,1.38,1,87,11,
16268242,Kleinbron Villa,49091349,Wynand,,Ward 102,-33.85276,18.68412,Entire home/apt,750,1,2,2021-08-22,0.80,1,178,2,
16268928,Gorgeous Family Home City Bowl Cape Town,106395398,Dionne,,Ward 77,-33.93724,18.41512,Entire home/apt,4000,3,5,2020-01-03,0.09,1,226,0,
16270747,Crossroads Guestrooms,99979750,Franco,,Ward 100,-34.15852,18.87275,Private room,700,1,2,2017-02-26,0.03,2,155,0,
16271062,Muizenberg Sea Search Cottage,82709387,Tess,,Ward 64,-34.10334,18.47512,Entire home/apt,406,7,92,2019-10-14,1.57,1,299,4,
16276539,The Corner Cottage,106379690,Dina,,Ward 84,-34.07731,18.86671,Entire home/apt,1050,2,0,,,1,363,0,
16276578,Sunny and Bright Fish Hoek Cottage,70073165,Angie,,Ward 64,-34.12989,18.42642,Entire home/apt,1450,7,1,2018-01-07,0.02,1,358,0,
16276908,"Seaside living:Lovely, spacious, sunny family home",87209531,Roline,,Ward 55,-33.87912,18.49398,Entire home/apt,2300,7,0,,,1,364,0,
16277461,The Village Lofts,106465353,Colleen,,Ward 74,-34.04629,18.35913,Entire home/apt,2200,5,0,,,1,359,0,
16278661,Perfect Self Catering Private Room For One Person,37163308,Mashaba,,Ward 107,-33.79667,18.49187,Private room,360,1,4,2018-09-30,0.07,1,0,0,
16279782,Contemporary Mountainside Studio Apartment,106483270,Maya,,Ward 77,-33.92923,18.40118,Entire home/apt,750,7,133,2020-02-12,2.37,4,0,15,
16281526,Poolside House with Spectacular Ocean Views,106497361,Propr,,Ward 115,-33.91195,18.3999,Entire home/apt,4515,5,3,2020-12-27,0.13,1,13,1,
16282479,Sixty on Sandown,106504565,Belinda,,Ward 58,-33.96637,18.48433,Entire home/apt,650,2,111,2020-02-01,2.40,1,135,5,
16282932,Serene Place,106509057,Naeema,,Ward 48,-33.97944,18.51928,Private room,250,1,10,2018-01-08,0.18,1,364,0,
16283844,Afribode's Fountain Dream,5509428,Afribode,,Ward 115,-33.91982,18.42528,Entire home/apt,1150,2,1,2017-01-20,0.02,25,238,0,
16284071,Wilfred Cottage  - self catering accomodation,108723090,Kathy,,Ward 61,-34.19312,18.42637,Entire home/apt,1300,10,1,2021-02-03,0.11,2,320,1,
16291107,Table Mountain Terrace apartment,31575715,Annarita,,Ward 77,-33.94428,18.40595,Entire home/apt,800,2,18,2021-04-10,0.42,2,241,3,
16294330,Strand South Africa Holiday with SeaView,106104873,Camille A,,Ward 83,-34.11945,18.82872,Entire home/apt,1628,6,8,2018-05-14,0.18,1,354,1,
16295216,"Whale Cove Cottage- Oceans, Whales, Sunrises!",8794010,Uta,,Ward 64,-34.15059,18.43788,Entire home/apt,1639,3,166,2021-05-07,2.90,10,317,38,
16304435,Table Bay Castle,106683084,Peter,,Ward 57,-33.93691,18.44757,Entire home/apt,3000,7,0,,,1,91,0,
16308107,Guesthouse Beata,106710744,Beata,,Ward 61,-34.13073,18.33845,Entire home/apt,1071,3,21,2021-01-25,0.62,1,225,5,
16310616,En-Suite c/t CTI Airport,92157881,Tracy-Lee,,Ward 11,-33.94465,18.6734,Private room,185,2,19,2020-12-27,0.32,5,330,2,
16311608,Spacious Family Home,95746498,Rozanne,,Ward 53,-33.92205,18.54009,Entire home/apt,2500,5,2,2018-11-15,0.03,1,90,0,
16315985,Luxurious Pinelands,104878415,Adrian,,Ward 53,-33.94423,18.49456,Entire home/apt,1857,6,2,2021-02-16,0.09,1,359,1,
16316156,Crossroads Guestrooms - room 3,99979750,Franco,,Ward 100,-34.16069,18.87288,Private room,700,1,2,2017-10-12,0.04,2,114,0,
16316812,Sun filled entertainers dream family home,24194226,Jonathan,,Ward 58,-33.97825,18.48681,Entire home/apt,3000,5,3,2021-01-03,0.07,1,319,1,
16317239,Homely single bedroom,106738238,Gary,,Ward 23,-33.80299,18.48019,Private room,500,2,0,,,1,89,0,
16320608,Sweeping Sea Views from a Promenade Balcony,366251616,Michael,,Ward 54,-33.9205,18.38148,Entire home/apt,1600,4,60,2021-10-02,1.29,1,8,3,
16327066,"Millstone Beach Cottage -Nature, Oceans & Wifi!",8794010,Uta,,Ward 69,-34.0982,18.36666,Entire home/apt,1719,5,88,2019-03-21,1.97,10,272,21,
16328636,Amazing 2 Bedroom 2 Bathroom Apartment in Big Bay,106880340,Elize,,Ward 23,-33.79181,18.45853,Entire home/apt,1429,2,6,2018-12-18,0.13,1,291,0,
16329054,Royal Muizenberg - Regal Loft,58532050,Linda,,Ward 64,-34.10319,18.4774,Entire home/apt,1200,2,29,2020-02-27,0.83,2,340,10,
16329226,Royal Muizenberg - Royal Penthouse,58532050,Linda,,Ward 64,-34.10319,18.4774,Entire home/apt,1200,2,26,2020-03-01,1.19,2,334,11,
16329998,Beautifully renovated apartment,63755339,Gali & Julian,,Ward 54,-33.92032,18.38317,Entire home/apt,2143,20,1,2019-02-02,0.03,4,114,0,
16330017,El shaddai,106892752,Carol And Willie,,Ward 61,-34.15675,18.43297,Entire home/apt,650,3,1,2017-01-01,0.02,1,79,0,
16330434,Owl Cottage with Designer Pool & Sea & Mountain Views,41156240,Lina,,Ward 74,-34.01501,18.35862,Entire home/apt,1415,2,90,2019-09-17,2.05,2,271,13,
16333946,Sia Serenity,106926014,Prem,,Ward 107,-33.79645,18.49685,Entire home/apt,1500,1,0,,,1,83,0,
16337569,The Fabulous ' Villa Stanleon ' in Bantry Bay,106958037,Michael,,Ward 54,-33.93107,18.37914,Entire home/apt,16071,3,0,,,2,269,0,
16340032,1 Bedroom Apartment .,52562530,Mandy,,Ward 54,-33.91264,18.39621,Entire home/apt,3000,7,0,,,1,180,0,
16341067,Welgemoed Manor1; Cape Town,106987830,Willie,,Ward 70,-33.8771,18.61271,Private room,850,3,0,,,1,365,0,
16342820,*New* Designer flat in Greenpoint close to stadium,103296441,Heidi,,Ward 115,-33.90843,18.40746,Entire home/apt,757,4,5,2021-05-31,0.12,2,137,4,
16343232,Upmarket City living Apt - CBD/De Waterkant/CTICC,105095793,Patricia,,Ward 115,-33.91959,18.4218,Entire home/apt,1200,1,101,2020-03-07,1.80,2,0,0,
16343282,"Explore the City Centre from Light, Spacious Studio",73541924,Tarryn,,Ward 115,-33.92321,18.42386,Entire home/apt,621,3,83,2020-03-22,1.60,2,14,3,
16344040,Trendy Kloof street apartment with stunning views,3886732,Koos,,Ward 115,-33.93256,18.40813,Entire home/apt,807,2,40,2021-07-02,0.68,74,209,12,
16345636,Single Bedroom in lovely residential area,72127255,Jenny,,Ward 59,-33.97109,18.4758,Private room,297,6,8,2021-02-19,0.15,4,180,2,
16346066,Holiday Apartment,107029712,Ferdinand,,Ward 113,-33.82093,18.50008,Entire home/apt,750,3,0,,,1,363,0,
16346733,The Cottage,94751987,Michael & Hayley,,Ward 53,-33.94021,18.49467,Private room,950,1,11,2017-03-05,0.19,2,270,0,
16351699,Lovely new home in Claremont with a Mountain View,6079626,Caroline,,Ward 58,-33.9817,18.47286,Entire home/apt,1500,7,14,2020-03-19,0.25,1,70,0,
16353764,Furnished 2 bedroom beach flat,105711471,Rinaye Romeo,,Ward 64,-34.09755,18.48558,Entire home/apt,595,14,3,2017-03-31,0.05,1,180,0,
16354985,Vredehoek Views,106913900,Natasha,,Ward 77,-33.93941,18.42192,Entire home/apt,2965,2,18,2019-11-12,0.83,1,45,2,
16356661,33 Azure on Big Bay Beach,103800105,Kelly,,Ward 23,-33.79149,18.46011,Entire home/apt,1300,2,0,,,2,164,0,
16357189,Bantry Bay Garden Apartment with sea views,107113584,Jarrad,,Ward 54,-33.92842,18.37743,Private room,786,1,88,2020-03-03,1.95,3,161,8,
16358539,Hidden gem - harbour & mountain views,14781663,Anna,,Ward 57,-33.9345,18.45017,Entire home/apt,1850,2,74,2020-03-24,1.31,3,157,13,
16359510,"Modern, light & Spacious Apartment off Kloof St.",58821095,Simone,,Ward 115,-33.93369,18.41082,Entire home/apt,2119,2,68,2020-01-07,1.22,1,88,0,
16359999,Delightful Flat in Higgovale with Lovely Courtyard,107134982,Propr,,Ward 77,-33.94085,18.40743,Entire home/apt,1953,2,46,2020-01-03,0.81,1,0,1,
16360747,Family home with a great view,93427134,Debbie,,Ward 71,-34.07209,18.411,Entire home/apt,5900,5,5,2019-12-30,0.11,1,351,1,
16361638,"Cozy, private Sea Point garden studio",101807040,Endri,,Ward 54,-33.91712,18.39391,Entire home/apt,858,2,67,2020-03-01,1.17,1,54,3,
16362936,"Modern, Spacious Unit + Uncapped WiFi & DSTV",107155568,Shelley,,Ward 5,-33.87267,18.54862,Entire home/apt,1266,2,19,2018-01-29,0.44,1,364,0,
16365058,"Sea/mountain views,Tierboskloof Estate ,Hout Bay",91999940,Ian,,Ward 74,-34.04045,18.36732,Entire home/apt,2500,5,0,,,1,155,0,
16365386,Lekker local * Beach Volleyball * Run * Hike,6250570,Shevy,,Ward 115,-33.90918,18.39902,Private room,616,3,31,2019-01-21,0.53,2,358,0,
16370911,Walk to V&A Waterfront from a Luxury Green Point Apartment,106584308,Ciska,,Ward 115,-33.91179,18.41477,Entire home/apt,1431,4,104,2020-03-16,2.84,8,178,3,
16371248,Fresh Modern Apartment in Woodstock,55117078,Mitchell,,Ward 115,-33.92639,18.4498,Entire home/apt,1000,12,11,2019-01-31,0.19,1,0,0,
16371466,"5 Star Reviews, sheltered, safe and secure living",9675094,Frank,,Ward 115,-33.92439,18.42102,Entire home/apt,847,1,67,2020-03-11,1.68,3,277,1,
16371525,Jewel Box with a view,23276018,Baki,,Ward 77,-33.93157,18.40519,Entire home/apt,1268,4,9,2019-07-31,0.25,19,144,4,
16372781,Bask in the Beauty of Kalk Bay from a Chateauesque Townhouse,3007248,Florian,,Ward 64,-34.12709,18.44788,Entire home/apt,2286,2,46,2020-03-15,1.99,20,304,13,
16373215,Work remotely from Surfer Pad @ Camps Bay beach 3,25799859,Emilian,,Ward 54,-33.958,18.37965,Private room,360,5,16,2017-12-27,0.27,4,55,1,
16373788,Modern garden apartment in the heart of Cape Town,57370485,Taariq,,Ward 77,-33.93471,18.43233,Entire home/apt,1350,2,81,2020-01-29,1.42,2,176,3,
16373985,"Gorgeous, peaceful, self-catering guesthouse",100736220,Peter,,Ward 59,-33.96656,18.47465,Private room,5000,4,0,,,2,178,0,
16376104,Entire apartment  Bishopscourt Cape Town,69907006,Anna,,Ward 62,-33.98666,18.45015,Entire home/apt,1414,2,10,2020-03-07,0.21,1,102,3,
16376287,Beach side home,88142287,Claire,,Ward 74,-34.04178,18.34954,Entire home/apt,5200,8,0,,,2,364,0,
16377753,Luxury Beachfront Apartment with Views | BantryBay,107273065,Lilly,,Ward 54,-33.92293,18.37785,Entire home/apt,15104,7,1,2019-01-05,0.03,1,89,0,
16383814,Family home close to the beach.,6232988,Nicola,,Ward 23,-33.78924,18.48534,Entire home/apt,2600,7,1,2018-01-04,0.02,1,28,0,
16384089,Luxury Penthouse Loft with Breathtaking Views,55891631,Alon,,Ward 115,-33.92212,18.4159,Entire home/apt,2450,3,65,2020-02-17,1.42,1,83,1,
16384444,Stylish Beachfront Oasis in the Heart of Sea Point,967355,Julia,,Ward 54,-33.91997,18.38291,Entire home/apt,794,3,108,2021-08-23,2.65,1,256,13,
16385621,Savor Uninterrupted Views at Spacious Green Point Apartment,22317527,Tacha,,Ward 115,-33.91128,18.40028,Entire home/apt,2891,3,117,2021-10-09,2.07,1,259,9,
16386912,Amy Foundation Student Accommodation,107224997,Heather,,Ward 60,-33.96047,18.50125,Shared room,400,13,0,,,1,358,0,
16387467,"Amazing Sea View Open-Space Suite,Simon'sTown,Cape",105326684,Fay,,Ward 61,-34.21388,18.46206,Entire home/apt,1748,2,10,2020-01-09,0.21,2,217,0,
16396161,"New self catering,wine & MTB routes",106458713,Ashley,,Ward 105,-33.81208,18.65828,Entire home/apt,489,2,3,2019-11-05,0.05,1,0,0,
16399081,"Entire 2 Bedroom Apartment, V&A Waterfront",107435172,Richard,,Ward 115,-33.91074,18.42144,Entire home/apt,3557,3,21,2018-11-24,0.38,1,122,9,
16399964,Journeys End...Gordons Bay,107441077,Sj,,Ward 100,-34.14253,18.86055,Private room,550,1,4,2017-12-28,0.08,1,365,0,
16402069,"Gabbi's Space, named after our gentle Basset Hound",107457066,Marelize,,Ward 84,-34.07364,18.8504,Private room,290,2,53,2020-01-22,2.52,1,294,3,
16402298,The Little Flower. Strand,49150715,Cheryl,,Ward 85,-34.11926,18.83871,Entire home/apt,550,2,3,2017-04-20,0.05,1,363,0,
16408951,Relax in style- spacious flat near V&A Waterfront,1678920,Maybe,,Ward 115,-33.91015,18.4108,Entire home/apt,914,2,81,2020-01-22,1.69,1,0,0,
16409623,360 sea & mountains views near Camps Bay beach,25799859,Emilian,,Ward 54,-33.9558,18.37951,Private room,463,5,10,2018-12-16,0.20,4,13,0,
16411024,Charming 3 bedroom home. Close to Newlands Forest,23399674,Christelle,,Ward 59,-33.96985,18.45933,Entire home/apt,3800,4,2,2019-04-23,0.06,1,139,0,
16412211,Tranquility Noordhoek sea view,79269471,Bruce,,Ward 69,-34.10214,18.39758,Entire home/apt,325,2,41,2020-01-26,0.74,1,240,0,
16412276,Penina House,101481249,Dorothy,,Ward 23,-33.78931,18.48232,Entire home/apt,2300,4,1,2017-01-02,0.02,1,177,0,
16412476,Spacious Bedroom With City Views,19796479,Lilah,,Ward 77,-33.94088,18.42134,Private room,1100,1,1,2016-12-22,0.02,1,179,0,
16416307,Beachfront Loft Apartment,51491165,Michael,,Ward 23,-33.7863,18.45598,Entire home/apt,880,4,10,2020-03-15,0.33,2,173,2,
16420556,Tolbos Garden Apartment - Somerset West,17509263,Chris,,Ward 15,-34.06585,18.84336,Entire home/apt,850,7,4,2019-02-24,0.07,1,85,0,
16420690,Safe Luxury Access Controlled Complex near sea 2,107575425,Samantha,,Ward 64,-34.09935,18.48982,Private room,225,2,6,2021-02-27,0.10,5,269,1,
16421376,Comfy Garden Apartment,107639548,Johan,,Ward 2,-33.89866,18.6217,Entire home/apt,360,1,17,2020-01-17,0.29,1,179,0,
16421890,Cape town local home - Caitlin's Room,107644183,Avril,,Ward 68,-34.07653,18.47294,Private room,400,2,39,2017-05-31,0.76,3,364,0,
16424740,Industrial Chic Space in Gardens Neighbourhood,9477747,Andreas,,Ward 115,-33.92626,18.41179,Entire home/apt,1201,3,170,2020-03-16,3.74,4,331,2,
16425395,Character Spacious room to explore. Green Point,24963940,Juan,,Ward 115,-33.910526,18.401525,Private room,453,2,30,2018-07-13,0.65,1,59,6,
16430584,On the Rocks in Bantry Bay,106135009,Shaun,,Ward 54,-33.92652,18.37879,Entire home/apt,2664,3,120,2020-12-04,2.82,4,240,32,
16430697,Captain's Cabin - Sleeps 2 Cosy & Private SC Suite,8410637,Judelle,,Ward 53,-33.92695,18.51597,Entire home/apt,795,2,0,,,7,254,0,
16431111,Feathers - Large 2 bed Garden Apartment- sleeps 4,8410637,Judelle,,Ward 53,-33.92695,18.51597,Entire home/apt,1100,3,1,2020-02-12,0.05,7,240,0,
16431155,"Airy, Contemporary Style at the Quadrant Penthouse",67594999,Lindy,,Ward 59,-33.98566,18.46808,Entire home/apt,1600,4,60,2019-10-14,1.34,1,121,0,
16431643,Pelican Post Studio - Modern Studio - Sleeps 1,8410637,Judelle,,Ward 53,-33.92695,18.51597,Entire home/apt,795,2,0,,,7,247,0,
16432241,Luxurious Heritage Home in Bantry Bay,106349600,New,,Ward 54,-33.92983,18.37919,Entire home/apt,20000,1,0,,,2,177,0,
16433879,Lily Pond Cottages - Sugarbird 1 bed cottage,107750668,Laurie,,Ward 64,-34.13203,18.42794,Entire home/apt,500,2,41,2021-01-01,0.88,2,203,2,
16434374,Haunted Property In Cape Town,95997655,Francois,,Ward 77,-33.92286,18.41324,Entire home/apt,9999,2,77,2019-04-18,1.40,1,178,0,
16434749,Lovely and Spacious home under Table Mountain,107761193,Propr,,Ward 77,-33.9375,18.40922,Entire home/apt,1994,4,45,2017-04-10,0.81,1,279,1,
16438819,Villa Fresnaye,107795134,Denise,,Ward 54,-33.92758,18.38721,Entire home/apt,7800,3,3,2021-01-06,0.13,1,339,1,
16442738,"Bali Place, 4 bed villa, pool, views, by beach",5527126,Elize,,Ward 54,-33.95619,18.37714,Entire home/apt,12186,4,0,,,19,75,0,
16444722,Llandudno House - Moonshine Seaside Apartment,107852638,Jed And Mitch,,Ward 74,-34.00913,18.34669,Entire home/apt,985,3,64,2020-01-24,1.14,3,305,2,
16445336,Private garden cottage in magical setting,107858683,Maz,,Ward 62,-34.00805,18.4645,Entire home/apt,1650,3,17,2020-02-16,0.30,1,300,0,
16446117,⚜Phenomenal Penthouse⚜ 2 Bedroom | Veranda,106361967,Taufeeq,,Ward 115,-33.9326,18.41836,Entire home/apt,1328,2,16,2018-03-26,0.27,3,74,3,
16446860,Wisbeach Apartment by the beach,43569683,Laurence,,Ward 54,-33.91024,18.39172,Entire home/apt,809,3,119,2021-09-12,2.31,4,230,30,
16446935,"91 Oak Bridge Village 3, OB Dr, Somerset West.",415744,Mitsie,,Ward 84,-34.09087,18.85909,Private room,450,1,9,2019-10-16,0.16,1,24,0,
16447054,Sea & city views - bright and airy 2bed penthouse,21433550,Jeleze,,Ward 115,-33.90328,18.39983,Entire home/apt,2500,5,6,2018-09-12,0.12,1,0,0,
16448944,Eclectic and Elegant First Floor,107892288,Pierre&Alain,,Ward 77,-33.93632,18.42658,Private room,911,2,61,2019-03-21,1.08,1,351,4,
16449257,Luxurious Studio Apartment on Clifton Beach,86327578,Janine,,Ward 54,-33.93549,18.3786,Entire home/apt,2633,2,64,2021-08-10,1.14,1,81,13,
16450222,"Fig Tree Cottage, Sorgh Vliet Stables, Hout Bay",60868465,Catherine,,Ward 74,-34.02047,18.36185,Entire home/apt,614,2,42,2017-09-01,0.86,2,0,3,
16450233,Central and quaint Tamboerskloof living,107902826,Liezel,,Ward 77,-33.92774,18.40574,Entire home/apt,1300,5,3,2017-02-15,0.05,1,179,0,
16451076,University Estate,70436017,Soraya,,Ward 57,-33.93816,18.45195,Private room,450,3,7,2018-07-17,0.12,2,365,0,
16452483,Awesome ocean-view suite in Kalk Bay home,70308537,Kerry,,Ward 64,-34.12677,18.44891,Private room,550,2,32,2019-11-24,0.58,1,58,2,
16452767,Gorgeous  2 Bedroom Gem on Trendy Loader Street,107921942,Meikie,,Ward 115,-33.91517,18.41602,Entire home/apt,1663,20,48,2021-01-15,0.86,1,0,1,
16453531,Sea Horse Views,107920663,Kathleen,,Ward 64,-34.13846,18.42033,Entire home/apt,2000,5,6,2018-01-05,0.11,1,174,0,
16457329,"6-Sleeper, 2 Balconies, 2 Parkings with Sea Views",2516345,Jaco,,Ward 54,-33.91956,18.39519,Entire home/apt,2751,3,17,2019-03-22,0.63,63,240,0,
16457441,Llandudno House - Sunset Apartment,107852638,Jed And Mitch,,Ward 74,-34.01071,18.34806,Entire home/apt,690,7,57,2020-03-07,0.99,3,148,0,
16458625,Sunny Spacious Constantia House.,252334430,Helen,,Ward 73,-34.02603,18.45041,Entire home/apt,4000,3,6,2020-03-14,0.17,1,246,0,
16459243,High-end city center studio with Amazing views,72257003,Johan,,Ward 115,-33.92891,18.42143,Entire home/apt,598,1,162,2020-02-29,2.84,2,149,0,
16460387,Stylish Apartment In The Heart Of The City,12015240,Deborah,,Ward 115,-33.92517,18.41677,Entire home/apt,670,2,45,2017-03-10,0.99,3,239,1,
16463145,The Lavender Cottage at Villa Adalbert Guesthouse,224616,Marco,,Ward 15,-34.05866,18.85663,Private room,1900,1,3,2018-11-06,0.07,2,363,0,
16463737,Blouberg Beachfront Apartment @ Malata,21173030,Sharon,,Ward 23,-33.8126,18.47321,Entire home/apt,1679,2,15,2020-03-07,0.26,1,313,0,
16465341,Cape Town Beach Accommodation,78427680,Daniel,,Ward 23,-33.79203,18.45695,Entire home/apt,1164,2,83,2019-11-04,1.42,1,279,4,
16471247,Chic BoKaap Apartment,72642695,Rubina,,Ward 77,-33.92055,18.41078,Entire home/apt,814,2,90,2019-09-16,1.63,2,325,5,
16472736,Clifton YOLO Spaces - Clifton Beachfront Dream,93599290,Yolinda,,Ward 54,-33.9374,18.37843,Entire home/apt,4771,2,46,2019-04-17,1.06,12,314,1,
16472740,Summer Place,108110077,Graham,,Ward 64,-34.13706,18.42909,Entire home/apt,482,2,101,2020-03-07,1.74,1,179,17,
16474799,Dolphin Place - self catering accommodation,32274905,Lisa,,Ward 64,-34.13298,18.42517,Entire home/apt,420,2,41,2021-02-28,0.70,1,121,2,
16475713,Eden Place,108142591,Ronelle,,Ward 8,-33.8697,18.68201,Entire home/apt,450,1,64,2020-03-11,1.64,1,353,5,
16478429,Cape Venetian House Sunset Beach. Beach holiday,108169622,Abigail,,Ward 4,-33.85542,18.49663,Entire home/apt,2511,14,5,2021-01-02,0.15,1,19,1,
16481645,Cottage/rondawel at the Reservoir,91046672,Spencer,,Ward 71,-34.04324,18.43201,Entire home/apt,531,2,10,2021-09-26,0.45,3,0,5,
16481942,Cozy home and very central,98542984,Thandie,,Ward 27,-33.89727,18.53356,Private room,650,1,2,2017-01-02,0.04,1,180,0,
16483166,Camps Bay | Bakoven Lodge - Guest Studio,55914583,Byron,,Ward 54,-33.96169,18.3771,Entire home/apt,650,2,76,2019-12-24,1.32,1,148,5,
16483732,Perfectly Situated Stylish Sea Point Apartment,108225666,Phillipa,,Ward 115,-33.90851,18.3972,Entire home/apt,1000,4,27,2018-10-01,0.53,1,147,0,
16485116,"Home is where the Hart is, Garden Room",103932632,Carin,,Ward 83,-34.11027,18.83055,Private room,950,3,0,,,3,83,0,
16486816,Majestic Mountain View Studio Near Kloof Street,108254503,Propr,,Ward 115,-33.93417,18.41093,Entire home/apt,699,3,72,2019-07-14,1.25,1,184,2,
16490185,Sanctuary,9046538,Renier,,Ward 115,-33.9108,18.40396,Entire home/apt,10000,7,0,,,1,88,0,
16492890,1503 Horizon Bay Guest Room,108313819,Dave,,Ward 107,-33.82264,18.4786,Private room,580,1,22,2017-02-27,0.38,1,1,4,
16493580,Cozy 1 bedroom  in Durbanville,102079201,Karen,,Ward 105,-33.81758,18.67616,Entire home/apt,400,1,5,2020-09-09,0.09,2,268,0,
16502222,The Boathouse - Luxury 5 Bed Villa with Views!,106246657,Tracey,,Ward 74,-34.04598,18.36601,Entire home/apt,10600,4,23,2019-12-25,0.43,6,249,3,
16502337,Rest on Roseland,105536175,Jen,,Ward 58,-33.9589,18.49237,Private room,400,2,92,2018-03-18,1.63,1,219,12,
16505231,Stay first class- breathtaking views!   no1,45054988,Steven,,Ward 54,-33.93038,18.38268,Private room,650,2,8,2019-01-03,0.17,3,361,0,
16509184,Sunny 2 Bed Compact Apartment with great sea views,8519097,Di,,Ward 54,-33.9116,18.38973,Entire home/apt,1589,3,31,2021-04-29,0.56,1,332,4,
16510153,Companion House - Secure Sea View Estate,79209158,Wayne,,Ward 74,-34.0264,18.34497,Entire home/apt,3502,5,2,2017-08-20,0.04,1,311,0,
